a theatre|chandler|okay, she is the star of the play. and she is my girlfriend i get to have sex with the star of the play
a theatre|ross|people can hear you.
a theatre|chandler|i know the play starts.
a theatre|chandler|wow she looks great. doesnt she
a theatre|ross|yeah. onstage theres a knock on the door and kathy opens it. we dont see whats going on, only hear it. 
a theatre|kathys costar|hi
a theatre|kathy|hi
a theatre|ross|that is one good looking man
a theatre|chandler|is it just me, or can you actually see his abs through his overcoat
a theatre|kathys costar|sooo, youve been doing this long
a theatre|kathy|no, youre my first. put the money on the table. ross and chandler have stunned looks on their faces as kathy and her costar start making out.
a theatre|kathys costar|oh, yeah ooh, thats nice. they start making out harder.
a theatre|ross|dude
a theatre|kathys costar|is that an expensive blouse
a theatre|kathy|if you want it to be.  kathys costar rips her blouse off and buttons go flying into the audience, and one hits ross. chandlers mouth is on the floor.
chandler and joeys|ross|heres your girlfriends button. holding the button. opening credits the move, and phoebe is their also.]
chandler and joeys|phoebe|oh, hey, mon, do you still have your like old blouses and dresses from high school
chandler and joeys|monica|yeah, i think i have some around here somewhere. why 
chandler and joeys|phoebe|well, its just that maternity clothes are so expensive. rachel enters
chandler and joeys|monica|hey, rach i made a pile of your stuff over on this side of the room. if you could justrachel grunts and throws her purse at itthrow your purses at it.
chandler and joeys|rachel|bloomingdales eliminated my department. phoebe gasps
chandler and joeys|monica|oh my god, are you out of a job
chandler and joeys|rachel|no, but they stuck me in personal shopping. which is just a huge step down
chandler and joeys|phoebe|personal shopping what is that like where you walk around with snooty rich people and tell them what to buy
chandler and joeys|rachel|uhhuh.
chandler and joeys|phoebe|that sounds great
chandler and joeys|joey|entering hey goes to the fridge.
chandler and joeys|monica|umm, excuse me, we switched apartments. you cant eat are food anymore, thatthat gravy train had ended.
chandler and joeys|joey|holding a turkey leg theres gravy
chandler and joeys|monica|if you have the big apartment you have to deal with people coming over all the time. that fridge has got to be stocked, okay, thats your department now. she takes back the turkey leg joey climbs up on the counter and starts looking at the top of the cabinets.
chandler and joeys|monica|what are you doing
central perk|joey|i think i left a donut up here. are already there.]
central perk|ross|hey
central perk|phoebe|hey
central perk|joey|hey
central perk|phoebe|ooh how was kathys play
central perk|ross|well, kathy gets halfnaked and simulates sex with a real good lookin guy.
central perk|chandler|yeah, its like someone literally wrote down my worst nightmare and then charged me 32 to see it
central perk|phoebe|thats a good idea for a business
central perk|chandler|im totally screwed. okay, they are gonna be hot and heavy on stage every night, and then theyre gonna go to their cast parties and hes gonna try to undermine me. yknow itll be like, so wheres your boyfriend, whatshisname, chester and shell go, nonono, its chandler. and hell go, whatever. hahahaha
central perk|joey|to ross thatthat is a good trick.
central perk|chandler|all right, look, look, what am i gonna do
central perk|joey|chandler, look theyre actors. theyre there to do a job, just cause they work together, doesnt mean theyre gonna get together. i mean just cause it happened with susan sarandon and tim robbins, it doesnt mean its gonna happen with them.
central perk|ross|ohoh, alec baldwin and kim basinger.
central perk|joey|tom cruise and nicole kidman. 
central perk|ross|yeah.
central perk|phoebe|hey, mel gibson and clint eastwood.
central perk|ross|theyre not a couple
central perk|phoebe|ohokay, i get the game now.
central perk|joey|okay look, look, let me ask you a question, when they were doing it on stage, was it like really hot
central perk|ross|oh yeah
central perk|joey|well okay, so then youre fine. the rule is when two actors are actually doing it offstage all the sexual tension between them is gone. okay so as long as its hot onstage you got nothing to worry about. its when the heat goes away, thats when youre in trouble.
central perk|chandler|really
central perk|joey|look, you guys have been to every play ive ever been in, have i ever had chemistry on stage
central perk|ross|no.
monica and rachels|joey|noooo are eating breakfast. ross and chandler are sitting at the foosball table and eating.]
monica and rachels|chandler|so uh, man, are you gonna go to the play with me tonight
monica and rachels|ross|yknow what, i dont know how comfortable i am going to see how hot the sex is between some guy and your girlfriend.
monica and rachels|chandler|yeah, i know but
monica and rachels|ross|oh nonono, im there.
monica and rachels|monica|entering hey
monica and rachels|joey|hey mon want some pancakes
monica and rachels|monica|you made pancakes
monica and rachels|joey|yep grab a plate.
monica and rachels|monica|okay. she does so and starts to walk towards joey to receive her pancakes.
monica and rachels|joey|nono, stay right there. monica stops and joey flips her a pancake, which flies over her head and lands in the living room. gettin closer.
monica and rachels|chandler|okay, okay, but dont worry, because we also have cereals, muffins, waffles, and, jams, jellies, and marmalades. which im fairly certain are the same thing.
monica and rachels|joey|listen also were uh, were watching the game here saturday night, if people want to come over.
monica and rachels|ross|oh yeah
monica and rachels|monica|oh, i was thinking about having people over for the game.
monica and rachels|joey|oh yeah, whos playing
monica and rachels|monica|the players.
monica and rachels|ross|somebody seems to be missing being the hostess.
monica and rachels|monica|laughs please, its a relief is what it is, is what it is.
monica and rachels|joey|all right pheebs, stick out your plate
bloomingdales|phoebe|oh. joey flips the pancake and phoebe catches it and throws it on her plate.
bloomingdales|rachel|on the phone monica, im quitting i just helped an 81 year old woman put on a thong and she didnt even buy it pause im telling you im quitting thats it im talking to my boss right now pause yes i am pause yes i am yes i am yes i am yes i am yes i am okay bye, call me when you get this message. hangs up as her boss, mr. waltham, walks in. oh mr. waltham, i ah really need to talk to you.
bloomingdales|mr. waltham|in a moment, please, im in the middle of a task. and you have a customer.  its a really goodlooking man, joshua, that rachel has an instant crush on. well actually its tate donovan, so its not like shes really testing her acting skills.
bloomingdales|rachel|hi
bloomingdales|joshua|hi, im joshua.
bloomingdales|rachel|hi, im rachel green. what can i do for you joshua
bloomingdales|joshua|well, i need a whole new wardrobe. my wife, well my exwife
bloomingdales|rachel|oh, im so sorry. he walks over to look and some clothes and rachel quickly turns around and adjusts her bra, trying to show off her assets.
bloomingdales|joshua|anyway, she burned all of my clothes. i got away with two things. this suit and what turned out to be a skirt.
bloomingdales|rachel|well, at least thats a great suit.
bloomingdales|joshua|yeah, but it wasnt much fun dropping it off at the dry cleaners in the skirt. rachel laughs so i need everything down to underwear, so if youre willing, im all yours.
bloomingdales|rachel|okay.
bloomingdales|mr. waltham|rachel, you needed to speak to me
bloomingdales|rachel|nono, that wasnt me to joshua well, we should get started. let me show you my underwear. joshua turns at that the selection of underwear we carry. he walks out and rachel stares at his butt as he leaves. he makes a wrong turn.
bloomingdales|rachel|ohoh, sorry, its this way, its this way. motions to the correct way.
kathys play|joshua|its this way sorry. he walks past her and she again admires his butt. play.]
kathys play|chandler|im right right there was like no chemistry between them. before they had heat, and now theres no heat now you know what this means, joey told us what this means
kathys play|ross|all right, lets not jump to any conclusions. all right there was some sexual chemistry between them.
kathys play|chandler|come on, it was like cousins having sex up there
kathys play|ross|here she comes. dont say a word, okay just be cool, dont beyknow you.
kathys play|kathy|hey you guys
kathys play|ross|hey
kathys play|kathy|hi kisses chandler thank you so much for coming again. did you like it tonight
kathys play|ross|oh, absolutely chandler mumbles something.
kathys play|kathy|wasnt nick funny when he couldnt get his match lit chandler laughs without opening his mouth.
kathys play|kathy|its a good play, isnt it chandler mumbles something, and ross tells him to come on.
kathys play|chandler|oh, i loved the play. you were great, and nick ditto. clearly youre having sex with him.
kathys play|ross|okay, i walks away.
kathys play|kathy|clearly, im having sex with him
kathys play|chandler|oh come on, it was so obvious there was no chemistry between you two
kathys play|kathy|okay, so let me just get this straight. youre accusing me of cheating on you, and insulting my performance
