chandler|joey|what are you doing 
chandler|ross|i...reorganized the fridge. see, bottom shelf: meats and dairy.
chandler|theres nothing on the shelf. middle shelf|fruits and vegetables. theres
chandler|one lone tomato. and top shelf|expired products. the shelf is jammed packed. 
chandler|joey|why are you doing this 
chandler|ross|because i am bored...out of my mind. ive already been to the bank, post office, and the dry cleaners. 
chandler|joey|dude, you just described seven days worth of stuff. youve got to spread it out a little, you know. havent you ever been unemployed 
chandler|ross|hey, i am not unemployed. im on sabbatical
chandler|joey|hey, dont get religious on me, ok. ross looks a little confused. a guy in your position needs to be a little better at relaxing. you know. why do you think we have the comfortable chairs huh...come heresit down. ross sits down. ready joey flips the foot rest up. ahh he reclines the chair fully. ohh, yeah huh 
chandler|ross|so what, we just sit 
chandler|joey|ohh, no, no. were not going to just sit. joey sits down and hits the speed dial button on the phone. shhh. it begins to ring. 
chandler|chandler|answering the phone at work hello, chandler bing. 
chandler|joey|in a high pitched female voice hello mr. bing...i love you. 
chandler|chandler|angrily alright, whoever this is, stop calling me ross and joey laugh silently. its been six months its not funny
chandler|joey|but, i love you.
chandler|chandler|leave me alone for the love of god, leave me alone joey hangs up. 
central perk|joey|and thats wednesday. he reclines in his chair. ohh.  opening credits  in ringing a bell.] 
central perk|phoebe|hey you guys, guess what 
central perk|chandler|the british are coming 
central perk|phoebe|ohh, you and your ways. she shakes the bell at him and sits down. since its christmastime. im going to be one of those people collection donations. 
central perk|all|ohh. 
central perk|phoebe|excitedly yeah, i already have my bell and later on...i get my bucket. 
central perk|chandler|ohh. 
central perk|phoebe|yeah, yeah, im going to be out there spreading joy to the people. i mean, last year, i spread a little joy but not really enough. so this year, im going to do the whole city. 
central perk|monica|you know, i knew a girl in high school who did that. she was very popular. chandler laughs. 
central perk|joey|so pheebs, where are you doing all, your bell ringing 
central perk|phoebe|ohh, they gave me a great spot. right by macys. yeah, they hardly ever give such a good spot to a rookie, but im the only one who can sing merry christmas in 25 languages. she smirks. i lied. 
central perk|rachel|oh my god. ok you guys, theres danny. watch. just watch this. he walks past the couch to the counter. see still pretending hes not interested. ohh, hes coming over. just pretend like we dont know him. weve forgotten who he is. 
central perk|danny|hey guys. 
central perk|all|hey danny. 
central perk|monica|danny you know rachel shes nice. shes not bad to look at, right 
central perk|rachel|thanks, mon. 
central perk|danny|well, of course. 
central perk|monica|do you want to go out on a date with her 
central perk|rachel|monica 
central perk|danny|looking at monica absolutely is friday okay 
central perk|monica|fridays perfect...she cant wait. 
central perk|danny|to monica on the date, i will be able to talk to her directly to rachel see ya friday. he walks out. 
estelles joeys agent office|rachel|somewhat angrily okay. what the hell was that you know what dont answer me. giggling i have a date with danny. 
estelles joeys agent office|joey|how could i not get the part the play was about a 29yearold italian actor from queens. 
estelles joeys agent office|estelle|well, telia shire suddenly became available. 
estelles joeys agent office|joey|shes a woman
estelles joeys agent office|estelle|what can i say she nailed it. 
estelles joeys agent office|joey|very discouraged okay, is there anything else 
in front of macys|estelle|well, youre just going to say no again but...gay porn.  
in front of macys|phoebe|happy holidays. feliz navidad. allo, and merry christmas. a man put some change in her bucket. ohh thank you sir. heres some joy. she waves her hand up and down as if she is spreading joy. 
in front of macys|monica|walking in from off screen. phoebe 
in front of macys|phoebe|hey 
in front of macys|monica|i just wanted to see how its going. 
in front of macys|phoebe|well, its going okay. 
in front of macys|monica|taking out her wallet. well good, here let me help you out. 
in front of macys|phoebe|oh, thanks
in front of macys|monica|yeah
in front of macys|phoebe|wow monica puts some change in phoebes bucket.
in front of macys|phoebe|is that a new swede jacket it looks really expensive.
in front of macys|monica|yeah. i guess. she puts more money in the bucket.
in front of macys|phoebe|just get your nails done
in front of macys|monica|yes phoebe, but this is all i have. okay she pours out the rest of her change purse into the bucket.
in front of macys|phoebe|okay thanks happy holidays, heres your joy. she waves her arm and spreads her joy. a man walks up and puts a dollar bill in.
in front of macys|phoebe|thank you and happy holidays. the man starts to take some change out.
in front of macys|phoebe|wait, you cant take the money out.
in front of macys|the man|im making change. i need change for the bus.
in front of macys|phoebe|but, cant you leave the dollar this money is for the poor.
in front of macys|the man|im poor i gotta take the bus
in front of macys|phoebe|okay, seasons greetings and everything, but still
in front of macys|the man|bite me, blondie the man storms off.
chandler|phoebe|oh, im going to give him something else besides joy, just she scowls at him.
chandler|joey|that part was perfect for me i cant believe i didnt get it
chandler|ross|im sorry, man. hey, yknow what you should do you should make something happen for yourself. yknow, likelike write a play. write a movie huh i mean, what about those good will hunting guys
chandler|joey|come on ross be realistic, yknow if i did write something, what are the chances i could get those guys to star in it ross just stares at him until he figures it out.
chandler|joey|wait a second, i could star in it
chandler|ross|or that.
chandler|joey|i cant write yknow i mean iiim an actor, i dont have the discipline that takes, yknow i cant do it.
chandler|ross|ill help you. yeah, ill make up a schedule and make sure you stick to it. and plus, itll give me something to do.
chandler|joey|really youdyoud do that for me
chandler|ross|yeah
chandler|joey|thanks
chandler|ross|grabbing a notepad and sitting down all right, well start off slow. the only thing you have to do tonight is come up with the name of your main character.
chandler|joey|done
chandler|ross|and it cant be joey.
chandler|joey|its not.
chandler|ross|or joseph.
monica and rachels|joey|disappointed oh. nothing but a robe.]
monica and rachels|monica|hey, whats up
monica and rachels|rachel|i just saw danny getting on the subway with a girl and he had his arm around her.
monica and rachels|monica|oh, honey, im sorry.
monica and rachels|rachel|well, you should be, this is all your fault you meddled in our relationship
monica and rachels|monica|you had no relationship
monica and rachels|rachel|no, but i was doing my thing and everything was going according to the plan
monica and rachels|monica|oh god, stop with the plan so what, so what you saw him with a girl who cares that doesnt mean anything now look, youre going to go out on a date with danny and youre going to be so charming hes gonna forget all about that stupid subway girl.
monica and rachels|rachel|she was kinda stupid. youre right. all right, im just gonna go on the date. im gonna go on the date. that is the new plan. rachel goes into her room and closes the door. which allows monica to let chandler out of her room.
chandler|monica|come on, hurry chandler runs out the door and closes it behind him. after a short pause the door opens and chandler comes rushing back through, grabs monica, kisses her goodbye, and heads back out. playing a game on the counter by trying to flip a ping pong ball with a spoon into a nearby bowl.]
chandler|joey|hey, how do you spell suspicious 
chandler|chandler|why
