joeys apartment|judy|hello emma. happy eighteenth birthday.
joeys apartment|jack|right now that seems so far away, seventeen years.
joeys apartment|judy|yes, youll be all grown up by then. well be... well your    grandfather and i might not be here.
joeys apartment|jack|thats true this message could becoming to you from beyond the    grave, emma
joeys apartment|judy|after all, my parents died very young.
joeys apartment|jack|and my cholesterols off the charts
joeys apartment|judy|remember, emma, heart disease kills women too
joeys apartment|ross stops recording|ok, cut great. that was... that was    just... yeah
joeys apartment|rachel|ross, um, dont forget to get a shot of emmas cake. its    in a box in the fridge.
joeys apartment|ross|sure.
joeys apartment|rachel|oh, youre gonna love this cake. i got it from a bakery in new jersey,    corinos.
joeys apartment|monica|oh my god, that place has the creamiest frosting i use to hitchhike    there when i was a kid.
joeys apartment|rachel|well, anyway, they make these great novelty cakes, in all different    shapes, and if you give them a photo, theyll copy it in icing
joeys apartment|monica|oh, did you do a picture of emma
joeys apartment|rachel|yes on a cake shaped like a bunny.
joeys apartment|ross|uh, rach does this bakery by any chance also bake erotic cakes say    for bachelorette parties
joeys apartment|rachel|ross, what are you talking about she sees the cake oh oh my god    they put my babys face on a penis
joeys apartment|phoebe sees the cake|oh now its a party
joeys apartment|rachel|why you guys this isnt funny, all right if i wanted this cake to    be a disaster i would have baked it myself
joeys apartment|joey staring at the cake|uh.. is it ok that i still think it looks delicious judy:to jack jack, look at this.
joeys apartment|jack|i know what youre thinking judy, the resemblance is uncanny
joeys apartment|ross|i am this close to tugging on my testicles again.
joeys apartment|rachel on the phone|no, no, this is not what i ordered.    ok i went all the way to new jersey so that i could have the perfect cake for    my daughters birthday and i need a bunny cake, right now
joeys apartment|ross|ask them if it would be faster if we cut the babys face off the    penis, so we can put it on the bunny. pause. that is a weird sentence
joeys apartment|rachel|oh believe you me i am going to bring this cake back, i dont even    want it in my home... turns towards the cake and sees joey trying to take a    piece and yells at him joey, dont touch it
joeys apartment|joey|im so confused
joeys apartment|rachel|speaking to the person on the phone again yes, yes. i still want    my daughters picture, but on a bunny cake. yellow cake, chocolate frosting with    nuts
joeys apartment|chandler|to be fair this one does have nuts. time lapse ross, chandler and monica are in the kitchen area
joeys apartment|ross|hey mon, that was really nice of you to loan rachel your car so she could    go and get the cake.
joeys apartment|monica|oh. so nice of her to pull my hair, till i dropped the key 
joeys apartment|ross|well, you know what while were waiting, you guys could tape your message    to emma for her 18th birthday, huh takes the camcorder and points it at monica    and chandler ok
joeys apartment|chandler|hi emma its the year 2020. are you still enjoying your nap
joeys apartment|monica|were aunt monica and uncle chandler, by the way.   you may not recognize us, because we havent spoken to your parents in seventeen years
joeys apartment|chandler|we used to be married, but then we missed a weekend away together    and things kind of unraveled. because of you happy birthday. ross looks disappointed    and switches the camcorder off
joeys apartment|monica|ross, rachel promised it would be over by now. we seriously have to    go, if we want to get to vermont. i called them and the last train leaves in    a half hour.
joeys apartment|phoebe|and you know, i have a massage client soon.
joeys apartment|ross|you guys, just please.. a little bit longer. i promise, rachel will be    back with the cake any minute. monica, remember.. the frosting huh
joeys apartment|monica|alright, 5 more minutes. the phone rings, ross picks up
joeys apartment|ross|into receiver hello listens oh no what happened listens some    more ok ok, where are you grabs a pen and starts writing. ok, ill be right    there. puts the phone down
joeys apartment|chandler|was that emma is she up 
joeys apartment|ross|no, rachel got pulled over for speeding. she forgot    her licence so now i have to bring it to her.
joeys apartment|phoebe|well, if youre leaving, im definitely gonna go.
joeys apartment|monica|no wait if anybody gets to go.. its us points at herself and chandler    weve been complaining the longest
joeys apartment|ross|no, wait  you guys, no, no, you cant leave rachel already feels bad    that the cakes messed up. how do you think shes gonna feel when she comes    back here and all you guys are gone
joeys apartment|chandler|i dont know youll tell us on monday 
joeys apartment|ross|joey youre in charge, ok you make sure nobody leaves leaves
joeys apartment|joey|got it goes towards the front door   and stands with his back to it hey hey hey to chandler where do you think youre going 
joeys apartment|chandler|to the bathroom
joeys apartment|joey|alright, well the rest of you get comfortable, ok, because were gonna    be here for a li...stops and thinks wait a minute, there is a window in there
joeys apartment|phoebe|oh no hes not getting away that easy phoebe and joey run towards    the bathroom and enter
joeys apartment|chandler|yelling what are you doing get the hell out of here phoebe and    joey come out looking shocked
joeys apartment|joey|well, that one did not have emmas face on it.
joeys apartment|phoebe|no, it did not.
joeys apartment|joey|no.
joeys apartment|judy|well, we better get going, its late. jacks not allowed to drive at    night anymore. he has trouble staying in his lane.
joeys apartment|jack|last winter i went up on a church lawn and drove right through a manger    scene. the papers thought it was a hate crime.
joeys apartment|judy|anyway, it was lovely seeing you.
joeys apartment|joey|ok opens the door for them 
joeys apartment|judy|bye... bye dear.
joeys apartment|joey|nightynight
joeys apartment|judy|nightynight
joeys apartment|joey|bye, bye.
joeys apartment|phoebe|joey how could you just let them leave
joeys apartment|joey|hey, hey, hey, hey im not gonna mess with jack, hes a great man, he    fought for our country.
joeys apartment|monica|no, he didnt he pretended to be a quaker to get out of korea.
joeys apartment|joey|shocked oh well thats it hes the last one to go. im locking you    guys in. turns the bolts of the door, thereby locking it
joeys apartment|chandler|you do know, i can just turn them the other way around, right
joeys apartment|joey|oh i forgot you used to live here the phone rings, joey picks up
joeys apartment|joey|hello
joeys apartment|estelle|on the other side of the line joey its estelle
joeys apartment|joey|hey smiles
joeys apartment|estelle|so, how did your audition go today
joeys apartment|joey|smile fades what audition
joeys apartment|estelle|the one i told you about last week
joeys apartment|joey|what you never said anything about an audition
joeys apartment|estelle|looks confused let me start over. i just got a call about an audition.    i think you can still make it. its down at the astor theatre and you need to    have a monologue prepared.
joeys apartment|joey|a monologue i dont have.. sees the book he was reading before for    his dramatic reading i got it. hangs up announces to the room    aah so... im gonna take off
joeys apartment|phoebe|wh.. what no wait, you dont get to leave ive got a massage client    waiting outside my door any minute
joeys apartment|monica|yeah, and weve paid for a room, that were supposed to be in right    now
joeys apartment|phoebe|well, oh, ok now... only one of us has to stay with emma. ok, and as    the person who realized that, i get to go
joeys apartment|monica|no no lets figure out a fair way to decide whos staying.
