chandler and monicas apartment|mike|raising his glass thank you guys for having us over.
chandler and monicas apartment|phoebe|oh yeah, this is fun, couples night.
chandler and monicas apartment|chandler|yeah, i dont know why we hang out with married couples more often.
chandler and monicas apartment|monica|well, because every time we do, you make jokes about swinging and scare them away.
chandler and monicas apartment|chandler|you mean that portuguese couple yeah, like you wouldnt have done it. she shrugs
chandler and monicas apartment|ross|entering hey, you guys... i have great news.
chandler and monicas apartment|monica|ross, were kind of in the middle of diner here.
chandler and monicas apartment|ross|oh, well, er, i already ate, but sure... they all look at each other when ross grabs a plate guess what happened at work today...
chandler and monicas apartment|chandler|a dinosaur died a million years ago
chandler and monicas apartment|ross|try sixtyfive million years ago, and then try sssshhhhhh.... my tenure review board met today and i hear its looking really good.
chandler and monicas apartment|phoebe|wow
chandler and monicas apartment|ross|yeah. do you have any idea what this means in academic circles, uh i am gonna get laid.
chandler and monicas apartment|rachel|while entering hi you guys.
chandler and monicas apartment|all|hey.
chandler and monicas apartment|rachel|ooh, italian she also grabs a plate 
chandler and monicas apartment|monica|no one wanted seconds, right
chandler and monicas apartment|ross|no, no. iim good.
chandler and monicas apartment|rachel|hey you guys... youre never gonna believe it. this headhunter called me. i have a meeting tomorrow with gucci. gucci wants me.
chandler and monicas apartment|ross|im up for tenure.
chandler and monicas apartment|rachel|congratulations
chandler and monicas apartment|ross|you too what are the odds
chandler and monicas apartment|rachel|ooh they hug
chandler and monicas apartment|joey|enters guess what they all look expectantly at him i finally got that seed out of my teeth.
chandler and monicas apartment|monica|i dont know who im happiest for...
central perk|phoebe|i do, hes been working on that all day looking at joey  opening credits
central perk|phoebe|hey mon was it weird changing your name to gellerbing
central perk|monica|no, no. it felt nice to acknowledge this. pats chandler on his leg
central perk|phoebe|where did you go to do it
central perk|monica|uhm the... the ministry... of names... bureau...
central perk|chandler|you never did it
central perk|monica|im sorry. its just the idea of being an official bing.
central perk|chandler|hey i will have you know that... aah, who am i kidding. lets call the kid geller and let bing die with me.
central perk|mike|walks to the couch with coffee for phoebe here you go.
central perk|phoebe|thanks honey, would you want me to take your name
central perk|mike|oh, its just... its up to you. its your name. youve got to live with it. 
central perk|phoebe|all right, lets see, call me mrs hannigan.
central perk|chandler|mrs hannigan
central perk|phoebe|what cant you see im in the middle of something ooh, i like it.
central perk|joey|enters hey guys.
central perk|chandler|hey joe weve got a couple of things weve got to check out at the new house. you want to come with us
central perk|joey|no, thank you.
central perk|monica|all right. i know youre not happy about us moving, but youre the only one who hasnt seen the house.
central perk|chandler|yeah, come with us. youll see how close it is to the city.
central perk|joey|but no, its not close. you said it was in escrow i couldnt even find it on the map.
central perk|monica|joey, please come. it would mean so much to us.
central perk|joey|you know what you are my friends, i wanna be supportive, i will come with you. shotgun
central perk|chandler|damn it.
central perk|monica|see you guys later.
central perk|phoebe|okay
central perk|monica|to joey ill pick you up at eleven. so glad youre coming.
central perk|phoebe|good for you. that was really mature.
central perk|joey|what no, the only reason  im going to their stupid new house, is so i can point out everything thats wrong with it, so they dont move. im gonna make them stay here.
central perk|mike|youre a strange kind of grownup.
central perk|phoebe|joey, you cant make someone do something they dont want to do. believe me, theres something ive been trying to get mike to do in bed and theres... hes just... 
central perk|mike|woowoheyheyhey... can we not talk about that right now
central perk|phoebe|all right, prude... look, monica and chandler really love this house. you are not gonna talk them into staying here.
central perk|joey|hey, hey... i can convince people to do anything, you know. i bet i can even get mike to do that thing. what is it phoebe whispers something in joeys ear, but after hearing it he jumps up, shocked
a restaurant|joey|i am not gonna help you do that goodbye he leaves 
a restaurant|rachel|to maitre d hi, im here to see mr campbell... with gucci. the reservation is probably under gucci. its spelled like gukki, which could be confusing.
a restaurant|maitre d|mr campbells not here yet. let me show you to his table. they walk to the table, but rachel suddenly gasps. sitting there is mr zellner, her boss from her current job at ralph lauren. 
a restaurant|rachel|oh my god thats my boss. you have to seat us somewhere else.
a restaurant|maitre d|im sorry. thats always mr campbells table.
a restaurant|rachel|but my... but my boss cannot see me. im interviewing for another job.
a restaurant|maitre d|i know. with gukki 
a restaurant|rachel|sssshhhh
a restaurant|mr zellner|rachel
a restaurant|rachel|hi... im on a date...
a restaurant|mr zellner|confused thats great
a restaurant|rachel|yeah, it is. yeah, you know, its tough. single mom, career... you gotta get out there.
a restaurant|mr zellner|well, you got uhm... good energy.
a restaurant|rachel|oh.
a restaurant|mr campbell|rachel
a restaurant|rachel|yes, hi
a restaurant|mr campbell|james campbell...
a restaurant|rachel|hi to mr zellner excuse us.
a restaurant|mr campbell|please... shows her to sit
a restaurant|rachel|okay. oh, yeah... whispering to mr zellner oh hes cute
a restaurant|mr campbell|so... your resum is quite impressive. mr zellner who sits behind rachel shrugs 
a restaurant|rachel|wha... my resum i wouldnt... i wouldnt call my online dating profile a resum.
a restaurant|mr campbell|dating profile iiim talking about the work resum.
a restaurant|rachel|starts singing la la la la whatever happened to just singing for  no reason huh
a restaurant|mr campbell|maybe people... found it weird.... so, why do you want to leave ralph lauren
a restaurant|rachel|what ii dont.
a restaurant|mr campbell|you dont
a restaurant|rachel|no, iii love it there. 
a restaurant|mr campbell|well, if you dont want to leave, why are we having this lunch rachel mimes and mouths to mr campbell that is my boss, pointing to mr zellner
a restaurant|mr campbell|what rachel now silently whispers thats my boss.
a  counter at a government building|mr campbell|thats hugo boss rachel holds her hand in order to support her head. mr zellner obviously overheard the conversation. 
a  counter at a government building|phoebe|to the woman behind her this place is so depressing. if i had to work here id kill myself. she turns around and the clerk behind the counter heard her. but you obviously havent.
a  counter at a government building|clerk|how can i help you 
a  counter at a government building|phoebe|i need to change my name, please. see, i need to change it because imim hiding from the law. the clerk shows no change in expression whatsoever youre fun.
a  counter at a government building|clerk|you need to fill out this form. motions for the next person in line 
a  counter at a government building|phoebe|okay, well, i just dont, i dont know how it works exactly. see, my name is buffay and my husbands name is hannigan, so is it supposed to be buffayhannigan or hanniganbuffay
a  counter at a government building|clerk|it can be anything you want.
a  counter at a government building|phoebe|well, not anything, i mean...
a  counter at a government building|clerk|yeah... anything.
a  counter at a government building|phoebe|oh, this could take a while.
a  counter at a government building|clerk|get out of my line.
central perk|phoebe|okay. 
central perk|phoebe|hey
central perk|monica|hey pheebs.
central perk|phoebe|oh, not anymore. i changed it today.
central perk|monica|oh, im sorry, mrs hannigan.
central perk|phoebe|wrong again apparently you can change it to anything you want. so i thought, all right, heres an opportunity to be creative. so meet princess consuela banana hammock.
central perk|chandler|thats what we were gonna name the baby.
central perk|monica|phoebe
central perk|phoebe|uh princess consuela.
central perk|monica|you seriously changed your name to that
central perk|phoebe|uhhuh 
central perk|monica|okay, so from now on we have to call you princess consuela
central perk|phoebe|uhm, no. im gonna have my friends call me valerie. rachel enters, looking depressed
central perk|chandler|hey, howd the interview go
central perk|rachel|oh its not good.
central perk|chandler|you know, i always feel that way after an interview. ill bet it went better than you think.
central perk|rachel|well, i didnt get the job at gucci and i got fired from ralph lauren.
central perk|chandler|that is a bad interview.
central perk|phoebe|what are you, what are you talking about how did this happen
central perk|rachel|well, my boss was at the same restaurant where i was having my interview and he heard everything. so later he calls me to his office and he tells me that hes gonna have to let me go, because im not a team player. and i said wait a minute yes i am. and i had to sit there for 45 minutes while he proved that that in fact... was true. 
central perk|monica|oh god. im so sorry. ross enters with a bottle in his hand
central perk|ross|hey whahoo whats this showing the bottle well its a, its a bottle of champagne. why is this here
central perk|phoebe|ross...
central perk|ross|i guess its here because i got tenure
central perk|all except rachel|congratulations rachel looks devastated
central perk|ross|this is the single greatest day of my professional career. gunther, six glasses
central perk|gunther|six you want me to join you
central perk|ross|oh, i thought joey was here. five is good. gunther leaves, hurt well, im gonna have a loogie in my coffee tomorrow. 
central perk|chandler|ooh israeli champagne. and its vanilla
central perk|ross|i got tenure. i didnt win the lottery... hey rach, so uh... how did your thing go
central perk|rachel|oh it... good yeah, but im not gonna hear from that for a couple of days.
central perk|ross|oh, you know what youre gonna get it. iiii can feel it.
central perk|phoebe|can you
central perk|rachel|ah, all right. heres to ross
central perk|ross|andand to years of hard work finally paying off.
central perk|phoebe|and to knowing that your career doesnt mean everything. rachel mouths aah
central perk|ross|but also knowing it means a lot.
central perk|monica|but more importantly to full wellrounded lives.
central perk|ross|...that center around work.
central perk|chandler|to ross
central perk|all except rachel|ross they all drink from the champagne, but clearly dislike the taste of it
central perk|ross|you know what the best part about this is i can never be fired.
central perk|phoebe|oh god
