monica|chandler|pheebs, can you help me pick out an engagement ring for monica i cant figure this out its so hard should i get her a turning to each page tiffany cut or a princess cut or aahah paper cut
monica|phoebe|now, have you told anyone else
monica|chandler|no, i dont want to tell anybody else because i dont want monica to find out.
monica|phoebe|you told me.
monica|chandler|well, its because i trust you, youre one of my best friends, and you walked in on me when i was looking at ring brochures.
monica|phoebe|yeah well, once again not knocking pays off. i only wish you hadnt been on the toilet.
monica|chandler|me too. joey and ross enter causing chandler to quickly hide the brochure behind his back.
monica|joey|hey. heads straight for the fridge.
monica|chandler|hey.
monica|phoebe|hey so chandler, wanna go to the coffeehouse 
monica|chandler|oh all right.
monica|phoebe|yeah, coffeehouse.
monica|ross|oh perfect, we were just gonna see if you wanted to go.
monica|chandler|oh well, we dont because we gottheother plplace. joey returns with a piece of pizza as chandler and phoebe exit.
monica|ross|how rude.
central perk|joey|oh, im sorry. you wanna bite holds his piece out for him. opening credits
central perk|phoebe|so how are things going with paul
central perk|rachel|good. although yknow, hehes a private guy. yknow, i wish i could get him to open up a little bit, share some feelings.
central perk|phoebe|thats easy you just have to think of him as aas a jar of pickles that wont open.
central perk|rachel|so what are you saying i should run him under hot water and bang his head against a table
central perk|phoebe|no thats what you do when you want to get the truth out of someone.
central perk|paul|entering hi honey.
central perk|rachel|hi
central perk|phoebe|to rachel watch this.
central perk|paul|to rachel how are you
central perk|rachel|to phoebe okay.
central perk|phoebe|hi paul
central perk|paul|hi phoebe.
central perk|phoebe|so how are things going with you
central perk|paul|cant complain. phoebe turns to rachel and mimes remove a lid of a jar. ross enters and paul motions for rachel to leave with him now.
central perk|paul|whispering come on.
central perk|rachel|okay. gets up and starts to leave with paul.
central perk|paul|to ross hey
central perk|ross|hi they shake hands and their lines overlap.
central perk|paul|ross 
central perk|ross|great to see you
central perk|paul|good to see you too
central perk|ross|how you doing
central perk|paul|good. bye starts to leave.
central perk|ross|okay you take care  ross turns his back on paul and makes a i hate that guy face. paul does the same thing.
central perk|ross|hey pheebs, whatwhat was the deal with you and chandler blowing us off before
central perk|phoebe|yeah that was so weird, huh
central perk|ross|phoebe, whyd you do it
central perk|phoebe|i didnt do it it was chandler hes hes mad at you
central perk|ross|what why
central perk|phoebe|please, i think you know why.
central perk|ross|i cant think of anything.
central perk|phoebe|come on ross, youre a paleontologist, dig a little deeper.
central perk|ross|wait a minute, is it because joey and i didnt invite him to that knicks game a couple of weeks ago
central perk|phoebe|do you think thats something that hed be mad at you for
central perk|ross|i guess it could.
central perk|phoebe|well then i think thats it.
central perk|ross|well, if hes angry, he really shouldnt just cover it up. ii wish he would just tell me the truth.
joey and rachels|phoebe|oh, if thats what you want you then you really should run his head under hot water and bang his head against a table. entering from the bathroom.]
joey and rachels|paul|honey i made a reservation at china garden, is that okay
joey and rachels|rachel|yeah thats great. but first, wait, talk to me, talk to me. tell me about your day.
joey and rachels|paul|it was fine.
joey and rachels|rachel|okay. hey, what are you thinking what are you thinking right now
joey and rachels|paul|im thinking that you are looking really fine it that dress.
joey and rachels|rachel|yeah thats great paul, but yknow i wanna know whatputs her hands on his shoulderswow, those are really great i just wanna know what, what is behind thisthis strong, silent exterior. yknow they say that still waters run deep and i wanna swim in yours.
joey and rachels|paul|are you talking about having sex
joey and rachels|rachel|no paul, i dont know anything about you yknow, likelike your childhood tell me about your childhood
joey and rachels|paul|normal.
joey and rachels|rachel|okay, well then how about puberty come on, thats always a painful time yknow your friends invite you to a slumber party and then they stick your hand in warm water while youre sleeping so that you pee in your sleeping bag.
joey and rachels|paul|nope that never happened to me
joey and rachels|rachel|well, youre lucky you never met that bitch sharon majesky. anyway, umm the rest of you life, yknow any regrets
joey and rachels|paul|nope.
joey and rachels|rachel|all right paul, im not asking for a lot here. okay just give me something. anything
joey and rachels|paul|okay.
joey and rachels|rachel|okay.
joey and rachels|paul|okay.
joey and rachels|rachel|all right.
joey and rachels|paul|when i was six years old.
joey and rachels|rachel|hmmmm.
joey and rachels|paul|i wanted a big wheel. and instead my parents got me this little plastic chicken that you hop around on. it was embarrassing kids made fun of me. that was a pretty tough year.
joey and rachels|rachel|thatsthats great see i already feel like i know you a little better thank you. okay, come on. now we can go eat. lets go. gets up to leave, but paul doesnt move.
joey and rachels|paul|it was horrible. they called me chicken boy.
joey and rachels|rachel|oh [time lapse, paul is now weeping uncontrollably in rachels arms.]
joey and rachels|paul|and in fifth grade i got into a fight. well, it wasnt really a fight. richard darinvel bit me on the nose and, and i feel down. i still have a little scare right here points to it you can see it.
joey and rachels|rachel|yeah. yeah, iii see the scare. listen, paul, i think this is really great thatthat yknow, you shared your feelings. its really, its beautiful, but umm, what do you say we go share some food
joey and rachels|paul|oh, i couldnt eat now.
joey and rachels|rachel|what wait what are you talking about you love their kung pao chicken
joey and rachels|paul|chicken pointing to himself. chicken boy
a jewelry shop|rachel|my god, im sorry im sorry i didnt mean to do that i wouldnt do that paul screams like a chicken and breaks down into tears again.
a jewelry shop|chandler|nothin this is the nine millionth ring store weve been too and i cant find the perfect ring goes over to another display counter and starts pointing at rings. ugly ring ugly ring ugly ring notices that one of the jewelers is watching him. its a beautiful selection. the jeweler walks away slowly.
a jewelry shop|phoebe|okay, so maybe you dont get her a ring. maybe youmaybe you do something different. yknow maybe you get her an engagement bracelet, yknow or an engagement tiara orooh an engagement revolutionary war musket picks one up from the display in the corner.
a jewelry shop|chandler|yknow, im so glad i picked you to help me with this.
a jewelry shop|phoebe|huh can you just imagine getting down on one knee and handing her this gorgeous piece of weaponry
a jewelry shop|chandler|yeah, im gonna stick with the ring. goes to another display counter. oh, this ones nice pointing to another ring. i like this one sir uh, kind sir can i see this one
a jewelry shop|phoebe|coming over after returning the musket wait a minute, no, this is, this is the reason you brought me. okay i know how to haggle. so let me handle this from here on out.
a jewelry shop|male jeweler|can i help you
a jewelry shop|chandler|uhuh, yes. i would like to see that ring please.
a jewelry shop|phoebe|or not, whatever.
a jewelry shop|male jeweler|this ring is from the 1920s, its a one and a half carat diamond with sapphires on either side.
a jewelry shop|chandler|sir, can i ask you to umm, could youhold out that ring and ask me to marry you
a jewelry shop|male jeweler|okay. holds out the ring, deadpan. will you marry me
a jewelry shop|chandler|choking up oh my god thats it, thats the ring how much is it
a jewelry shop|phoebe|chandler, ii will handle this to the jeweler how much is it
a jewelry shop|male jeweler|8,600.
a jewelry shop|phoebe|we will give you 10.
a jewelry shop|male jeweler|angrily are you interested in this ring
a jewelry shop|chandler|yes yes, but i can only pay 8,000.
a jewelry shop|male jeweler|okay, i can let it go at eight.
a jewelry shop|phoebe|we stand firm at 10.
a jewelry shop|male jeweler|ignoring her how would you like to pay
a jewelry shop|chandler|uh, credit card. reaches for it then realizes oh no nono, but i left my credit card with joey. to phoebe okay, ill go get it. you guard the ring.
a jewelry shop|phoebe|okay. to the jeweler listen, im sorry about before. do you have anything her for 10.
a jewelry shop|male jeweler|uh yes, i have these two rather beautiful 5 bills. holds them up from his pocket. 
central perk|phoebe|ill give you 1 for them.
central perk|ross|hey, remember how chandler and phoebe blew us off yesterday
central perk|joey|no.
central perk|ross|remember youyou were eating pizza.
central perk|joey|yeah.
central perk|ross|okay. well, apparently chandlers angry at us for not getting him a ticket to that knicks game a couple of weeks ago.
central perk|joey|oh, were supposed to just get him a ticket that guy is always mooching off of us
central perk|ross|yeah anyway, ii still think we should try to patch things up, yknow like uh, maybe we could get him to get tickets to another knicks game and invite him.
central perk|joey|oh wow thats a great idea and i still have his credit card.
central perk|gunther|handing them the bill here you go.
central perk|ross|oh. starts to get his money 
central perk|joey|heyheyheyhoho, i got this one. here you go. hands gunther chandlers card. yknow i gotta tell ya, sometimes i justi dont get chandler. yknow, me and him do stuff all the time without you and you dont get all upset.
central perk|ross|all the time
monica|joey|all the time
monica|rachel|oh my god oh my god
monica|monica|still crying
monica|rachel|like a little girl. i know. i know. i know. this is all my fault i wanted him to open up. but god, i didnt know that i was gonna unleash thisthis weepy, clingy, moist monster
monica|monica|yknow, i only know of two surefire ways to shut a man up. and one of them is sex.
monica|rachel|whats the other one
monica|monica|i dont know, ive never had to use the other one. im just saying yknow, if were having sex, hes not gonna be talking.
monica|rachel|oh thats right. youre the talker. they both reflect on that briefly anyway uh, great idea umm, i gotta go to the store i told him that i would buy him some more tissues.
monica|monica|oh, we have some
the jewelry store|rachel|no you dont shes got earrings, rings, bracelets, and enough necklaces to put mr. t to shame on.]
the jewelry store|phoebe|okay umm, id also like to try on the tiara. the male jeweler hands it to her. oh yeah. okay. puts it on. to the jeweler what do you think, too much
the jewelry store|male jeweler|a tad.
the jewelry store|phoebe|okay. then, take the tiara back and let me hold the musket again. he hands it to her and phoebe poses in front of one of those small mirrors. somethings missing. its not okay oh, let me see the ring my friend picked out.
the jewelry store|male jeweler|to the female jeweler wheres the 1920s princess cut ring.
the jewelry store|female jeweler|i just sold it to that gentleman. points to the one walking out the store.
joey and rachels|phoebe|oh my god she runs after him, but sets of the security system, which locks the stores door and brings down a set of bars behind her, caging her in. no what help me let me out now points the musket at them. commercial break
joey and rachels|paul|rachel
joey and rachels|chandler|no. how are ya paul starts to look for his credit card.
joey and rachels|paul|acting manly to try and cover up his crying okay. chandler, did your dad ever hug you
joey and rachels|chandler|no, did he hug you
joey and rachels|paul|no no its just that, my dad never did. i miss my dad.
joey and rachels|chandler|well, you can see my dad in vegas kissing other dads.
joey and rachels|paul|hey chandler
joey and rachels|chandler|yeah
joey and rachels|paul|would you.would you hug me
joey and rachels|chandler|im a little busy here paul.
joey and rachels|paul|thats exactly what my dad used to say starts to breakdown again.
joey and rachels|chandler|okay, a quick one. come on hug it out. paul rushes over and hugs chandler tightly. oh hey there you go. the hug continues. okay. the hug continues.
joey and rachels|paul|five more seconds.
joey and rachels|chandler|okay pushes him away.
joey and rachels|joey|entering hey
joey and rachels|paul|joey goes over and hugs joey and picks him off of his feet.
joey and rachels|joey|whoawhoaheyhey motions to chandler, whats going on hi, paul is it paul nods yes and still hugging joey.
joey and rachels|chandler|do you have my credit card
joey and rachels|joey|yes, its in my inin my pocket. paul hasnt dropped him yet. chandler starts to reach for his front pocket. my back pocket my back pocket
joey and rachels|chandler|thank god grabs his card.
joey and rachels|joey|oh hey listen i got us tickets to a knicks game tonight.
joey and rachels|chandler|oh, i cant go.
the jewelry store|joey|come on itll be fun me, you, and ross, and paul probably holding out another ring for him.]
the jewelry store|phoebe|chandler, i found the perfect ring. holding it out for her.
the jewelry store|chandler|oh, thats uh, thats pretty nice but im gonna go with the one i picked first.
the jewelry store|phoebe|oh my god chandler, the one you picked is gone. its over
the jewelry store|chandler|what
the jewelry store|phoebe|some guy bought it. im sorry. i tired to stop it but they points to the jeweler put me in jail
the jewelry store|chandler|they put you in jail
the jewelry store|phoebe|the little jail between the doors
the jewelry store|chandler|phoebe, i asked you to guard the ring
the jewelry store|phoebe|i know, im sorry but yknow, this ring is better monica never even saw the other ring.
the jewelry store|chandler|yeah but when he proposed to me with the ring i got goose bumps.
the jewelry store|phoebe|maybe it was the guy.
