monica and chandlers|monica|on phone okay, great bye. hangs up as chandler enters. so guess whos coming to thanksgiving dinner
monica and chandlers|chandler|sydney portier hehheh. [chandler throws his coat on the couch]
monica and chandlers|monica|not amused by chandlers joke i miss rachel. to chandler no, my parents.
monica and chandlers|chandler|oh thats great, they havent seen the place since i moved in [monica goes to fiddle with something on the table.]
monica and chandlers|monica|yeah, and yknow, if you could not mention to them that we live together, that would be great quickly trying to change subjects, i was thinking we would eat around four. [monica goes to the stove.]
monica and chandlers|chandler|shocked at the news why cant i tell them that we live together
monica and chandlers|monica|because they dont know were dating. again, trying to quickly change subjects. do you think we should eat in the kitchen goes to the sink and the stove to cook.
monica and chandlers|chandler|why havent you told them
monica and chandlers|monica|um, well, i was going to, iii really was. but um, then somewhere, just out of nowhere, i didnt.
monica and chandlers|chandler|why havent you told them wouldnt they be happy
monica and chandlers|monica|trying to change subjects, excitedly so dinner in the kitchen around four ill see you then. pats chandler on the shoulder and goes into the living room.
monica and chandlers|chandler|why wouldnt they be happy
monica and chandlers|monica|well, um, because mainly, um, they dont like you. im sorry.
monica and chandlers|chandler|what what why
monica and chandlers|monica|maybe because you used to be aloof, or that youre really sarcastic, or that, yknow, you joke around all the time. or that you take off your clothes and throw them on the couch.
monica and chandlers|chandler|is this why they dont like me or why you dont like me
monica and chandlers|monica|look, i know that i shouldve told them. i know i shouldnt care what they think. im sorry. 
monica and chandlers|chandler|yknow, itll be okay. itll be okay. because when they come over, i will be all charming, i will make them fall in love with me, and then well tell em.
monica and chandlers|monica|you really think thatll work
monica and chandlers|chandler|hey, i can be pretty charming, babe, i won you over, didnt i
joey and janines|monica|hugging chandler i dont think youll ever get my parents that drunk  opening credits chandler enters.]
joey and janines|chandler|hey sees ross is there oh, good, ross youre parents like me, right [chandler goes to stand to the side of the tv.]
joey and janines|ross|only halfpaying attention yes, of course they like you
joey and janines|chandler|well monica just told me that they dont.
joey and janines|ross|not paying attention yeah, they dont like you.
joey and janines|chandler|annoyed do you know why
joey and janines|ross|i dunno, maybe its because youre really sarcastic. or maybe its cause you uh
joey and janines|chandler|angry well if people dont know they shouldnt just guess [joey and ross get annoyed with chandlers outburst.]
joey and janines|chandler|this is great, another thanksgiving with nothing to give thanks for.
joey and janines|joey|maybe i could give thanks for you shuttin up, eh
joey and janines|chandler|maybe i could give thanks by taking my playstation over to my new apartment.
joey and janines|joey|well maybe i love ya.
joey and janines|chandler|[mocks that last comment]. [chandler starts to leave as janine enters]
joey and janines|janine [to chandler]|hey.
joey and janines|chandler|hey. [chandler exits]
joey and janines|janine|hey guys [joey and ross drop their video game controllers.]
joey and janines|ross|trying to act manly in front of janine no i dont want to play video games, joey
joey and janines|janine|are you guys going to chandlers for thanksgiving
joey and janines|joey|yeah yeah, why whats up
joey and janines|janine|well, me and my dancer friends are thinking of doing thanksgiving uptown. i thought you guys might like to come.
joey and janines|ross|for real
joey and janines|janine|no, but you should go to chandlers. because none of us knows how to cook, well probably just end up drinking all day.
joey and janines|joey|yeye, we go to yours
joey and janines|ross|yeah, see, wewewe have to stop across the hall, because its my sister. but, uh, uh yknow actually, growing up with a sister was nice because it really helped me understand women. yeah, youyou should tell your friends that.
joey and janines|janine|not sure of what to make of that okay. [janine leaves] [ross looks at joey coyly.]
monica and chandlers|joey|how you got three women to marry you, ill never know.
monica and chandlers|phoebe|hey
monica and chandlers|all|hey
monica and chandlers|rachel|hey hey, pheebs, check it out. yeah, for my desert, i have chosen to make a traditional english truffle
monica and chandlers|phoebe|wow, that sounds great and what are you making monica, in case rachels dessert is...[about to say bad] so good that i eat all of it. theres none left for anybody else [monica, phoebe, and rachel laugh]
monica and chandlers|monica|nothing.
monica and chandlers|rachel|worried nothing
monica and chandlers|monica|no, sweetie, ii trust you.
monica and chandlers|rachel|so, ifif i mess this up, theres nothing else for dessert
monica and chandlers|monica|youre not gonna mess it up.
monica and chandlers|rachel|wow, monica, i love that, you really have faith in me. thank you. technical question, how do you know when uh, the butters done
monica and chandlers|monica|well, its done about two minutes before it looks like that. [joey and ross enter.]
monica and chandlers|joey and ross|hey
monica and chandlers|all|hey
monica and chandlers|joey|oh, ooh the food smells great, mon
monica and chandlers|ross|and the place looks so nice
monica and chandlers|joey|yeah, hey hey, happy thanksgiving everybody
monica and chandlers|ross|happy thanksgiving
monica and chandlers|the girls|happy thanksgiving
monica and chandlers|joey|well, this has been great
monica and chandlers|ross|see ya [joey and ross go to the door, ready to leave.]
monica and chandlers|monica|whoa whoa whoa wherere you goin
monica and chandlers|ross|oh, oh, we did say wed stop by this little thing joeys roommate is having.
monica and chandlers|monica|oh, janine, the really hot dancer girl
monica and chandlers|ross|some would say shes attractive, yes.
monica and chandlers|phoebe|and who else is going to be there
monica and chandlers|joey|uh, some of her friends, yeah.
monica and chandlers|rachel|her dancer friends
monica and chandlers|joey|frustrated yes, all right all of her hot dancer friends are gonna be there and theyre gonna be, be drinkin and dancin, and we really wanna go
monica and chandlers|ross|to joey dude, we were good
monica and chandlers|monica|youre not gonna go anywhere, you said you were gonna eat here, and youre gonna eat here
monica and chandlers|phoebe|yeah, andand leaving us to go see hot dancer girls is not very thanksgivingy.
monica and chandlers|ross|oh, butbut it is, uh, its just like the first thanksgiving, when the indians and the pilgrims uh, sat down to dinner.
monica and chandlers|joey|yeah, yeah, and the indians taught the pilgrims what it meant to be hot in the new world [enter jack and judy geller]
monica and chandlers|mrs. geller|hello everybody
monica and chandlers|mr. geller|hi
monica and chandlers|all|hi [kisses and hugs are exchanged.]
monica and chandlers|monica|dad [kisses jack], mom [kisses judy]. look look who it is its chandler
monica and chandlers|mrs. geller|less than pleased oh yes of course, hello chandler.
monica and chandlers|chandler|mr. and mrs. geller, you look wonderful, it is great to have you hear, let us take off your coats [chandler goes to take off jacks coat. he then notices little white flakes on jacks shoulders. he begins to wipe them off.]
monica and chandlers|chandler|whoa, snowing out there
monica and chandlers|mr. geller|angry no. [time lapse. the gang is sitting down for thanksgiving dinner. chandler is at the head of the table, mr and mrs geller are to his right. joey and ross are to his left. monica is serving things. phoebe is in the living room and rachel is at the sink.]
monica and chandlers|mr. geller|monica, all this food looks wonderful, you should think about doing this for a living. [chandler, trying to make nice with jack, laughs at his joke and points at jack.]
monica and chandlers|mr. geller|ok, i have dandruff. theres no need to laugh and point. [monica rushes over to chandlers side.]
monica and chandlers|monica|dad, chandler was just laughing at your joke.
monica and chandlers|mr. geller|my joke wasnt funny. [phoebe walks from the living room to the kitchen and talks quietly to rachel.]
monica and chandlers|phoebe|rach, rach, i just remembered. i had a dream about mr. geller last night.
monica and chandlers|rachel|really
monica and chandlers|phoebe|yeah, i dreamt that he saved me from a burning building and he was so brave and so strong and its making me look at him totally differently. yknow, i mean he used to be just, yknow jack geller monica and rosss dad and now hes hes jack geller, dream hunk. [we see a shot of jack stuffing his face with food. some dream hunk]
monica and chandlers|rachel|i dunno. yknow to me hell always be jack geller, walks in while youre changing. [time lapse. ross and joey are cleaning the table while judy and phoebe talk by the window. jack and chandler are sitting on the couch while monica sits on the coffee table.]
monica and chandlers|monica|yknow dad, chandler is one of rosss very best friends
monica and chandlers|chandler|yeah, ross sure is a great guy, yknow ive always felt that how a young man turns out is a reflection on his father.
monica and chandlers|mr. geller|i always thought that too. tell me, what does your father do [chandler and monica exchange worried looks.]
monica and chandlers|chandler|worried hes the headliner of a gay burlesque show. [rachel is in the kitchen fiddling with her english truffle. joey and ross, anxious to leave and go to janines party, are egging her on to hurry up.]
monica and chandlers|joey|rach, youre killin us here, will ya serve the dessert already those drunken dancers are waiting 
monica and chandlers|rachel|looking at her truffle look at it, isnt it beautiful
monica and chandlers|ross|yeah, yeah, what is it
monica and chandlers|rachel|its a truffle. its got all of these layers. first theres a layer of ladyfingers, then a layer of jam, then custard, which i made from scratch, [joey and ross make impressed faces] then raspberries, more ladyfingers, then beef sauteed with peas and onions, [joey and ross look like somethings wrong.] then a little more custard, and then bananas, and then i just put some whipped cream on top [joey and ross make confused faces.]
monica and chandlers|ross|wwhat was the one right before bananas
monica and chandlers|rachel|the beef yeah, that was weird to me, too. but then, yknow, i thought well, theres mincemeat pie, i mean thats an english dessert, these people just put very strange things in their food, yknow. [to joey] oh by the way, can i borrow some rum from your place
monica and chandlers|joey|ysure
monica and chandlers|rachel|teasingly and while im gone dont you boys sneak a taste.
monica and chandlers|joey and ross|faking dissapointment okay. [rachel leaves]
monica and chandlers|ross|beef in a dessert i no no no, there is no way [ross goes to look in the magazine rachel got her recipe from.]
monica and chandlers|joey|i know, and only one layer of jam what is up with that [ross looks up as if saying that joey was weird. he begins flipping through the pages, only to find that they are sticky. so one page is overlapping another, making two recipes look like one.]
monica and chandlers|ross|oh my god, the pages are stuck together
monica and chandlers|joey|turning to chandler in a scolding tone chandler
monica and chandlers|ross|oh my god, sheshe made half a english trifle, and half a...sheperds pie
monica and chandlers|joey|sad oh man now shes gonna start all over were never gonna get to introduce the hot girls to the new world
