central perk|rachel|coming from the bathroom hey pheebs
central perk|phoebe|huh
central perk|rachel|im having dinner with my dad tomorrow night, do you wanna come
central perk|phoebe|sure. yeah, hes kinda sexy.
central perk|rachel|oh no, no, ill be there too.
central perk|phoebe|okay so, well just come up with some kind of signal if its going well you can take off.
central perk|rachel|no phoebe i just need you there for support. i havent told him im pregnant yet.
central perk|phoebe|oh. why not
central perk|rachel|cause i know hes gonna flip out and i hate it when hes angry.
central perk|phoebe|oh rachel, this is all so papa dont preach.
central perk|rachel|what phoebe wait one time he caught me smoking he said if he ever saw me doing that again hed make me eat the entire pack.
central perk|phoebe|wow oh well, i will be there 
central perk|rachel|thank you.
central perk|phoebe|gosh. im not gonna let that man make you eat your baby. they both sit down by the rest of the gang and phoebe recognizes a man by the window. oh. hey who is that guy i think i know him.
central perk|monica|recognizing him and panicking no you dont
central perk|rachel|panicking no you dont.
central perk|phoebe|oh my god monica hes the stripper from your bachelorette party
central perk|chandler|her what
central perk|phoebe|your secret bachelorette party
central perk|chandler|you had a bachelorette party
central perk|phoebe|she untied his gstring with her teeth. pause somebody stop me
central perk|chandler|i thought we werent gonna have bachelorbachelorette parties yknow, we agreed that it was a silly tradition.
central perk|joey|its a grand tradition
central perk|monica|im sorry, they surprised me. there was nothing i could do
central perk|rachel|well you couldve untied it with your hands.
central perk|joey|this is so unfair the one thing i wanted to do was throw my best friend a bachelor party, but no, i wasnt allowed to. all i got was a stupid steak dinner
central perk|chandler|you went home with the waitress.
central perk|joey|oh yeah, that was a pretty good night.
central perk|chandler|i cant believe you didnt tell me you know that the two pillars of marriage are openness and honesty
a restaurant|monica|ugh, i knew giving you that book was gonna come back and bite me in the ass opening credits is looking at the menu.]
a restaurant|dr. green|how about i order everyone the moroccan chicken
a restaurant|phoebe|oh, ii dont eat meat.
a restaurant|dr. green|its chicken.
a restaurant|phoebe|yeah, i dont eat that either.
a restaurant|dr. green|ill never understand you lesbians. to rachel so baby, tell mewhat is new with you.
a restaurant|rachel|well actually umm
a restaurant|waiter|interrupting your 74 lafite sir.
a restaurant|dr. green|74 i ordered the 75 thats a magnificent wine the 74 is sewage why would you bring me sewage the waiters dumbfounded is that a hard question are you an idiot is that why youre a waiter
a restaurant|waiter|this is why i told the manager i wouldnt wait on you tonight runs off.
a restaurant|dr. green|oh come on dont be such a baby goes after him
a restaurant|rachel|to phoebe in case you didnt notice, that is a scary man.
a restaurant|phoebe|hes right though, the 74 is absolute piss.
a restaurant|rachel|this was such a huge mistake. i cant tell him phoebe. i cant, i cant, i cant, i cant
a restaurant|phoebe|rachel
a restaurant|rachel|no its okay, this is whats gonna happen. im gonna wait a couple years and then the baby will tell him.
a restaurant|phoebe|why, so he can get mad at the baby
a restaurant|rachel|hey, that is thebabys problem. dr. green returns. oh, everything okay with the waiter
a restaurant|dr. green|i have no idea, i went to the bathroom. so sweetie, you were starting to tell me what is uh, what is new with you.
a restaurant|rachel|well umm, i got tivo.
a restaurant|dr. green|whats tivo
a restaurant|phoebe|its slang for pregnant.
a restaurant|rachel|phoebe
a restaurant|dr. green|are you really pregnant
a restaurant|rachel|well uh, yes and no. except not no. so to sum it up, yeah.
a restaurant|dr. green|who is the father oh no please dont tell me its her points at phoebe.
a restaurant|rachel|no, its ross. its ross. you like ross. he just shakes his head. oh daddy, i hope youre okay with all of this. i mean think about it, this is a good thing. youre gonnathis is your first grandchild youre gonna be a poppy
a restaurant|dr. green|thats true. 
a restaurant|rachel|yeah.
a restaurant|dr. green|laughs poppy. to phoebe oh, im gonna be a poppy. stops laughing so when is the wedding
a restaurant|rachel|who
a restaurant|dr. green|the wedding theres going to be a wedding. young lady, dont you sit there and tell me my first grandchild is going to be a bastard rachel pauses rachel karen green, tell me there is gonna be a wedding
central perk|rachel|february 2nd dr. green exhales in relief. with mona.]
central perk|mona|so it was really cool seeing you lecture today.
central perk|ross|oh thanks. although it kinda seemed like you were falling asleep there a little.
central perk|mona|oh nono, ii had my eyes closed so i could concentrate and yknow take it all in.
central perk|ross|yeah, a lot of my students do that.
central perk|mona|so, i gotta get going.
central perk|ross|okay, iill see you tonight.
central perk|mona|yeah. 
central perk|ross|okay, bye.  they kiss and she starts to leave.
central perk|mona|oh hey, thanks again for showing me your semiprecious stone collection. it was amazing she leaves.
central perk|chandler|my god you must be good in bed
central perk|joey|so uh, you and mona, been a while now. hows it going
central perk|ross|ah, its good. its going good. i mean, we get along great. shes, shes so
central perk|joey|hot
central perk|ross|well, i was gonna say sweet, but yeahhuh
central perk|chandler|shes okay with rachel and the baby
central perk|ross|well ii havent actually told her yet. i dont want to scare her off, yknow
central perk|chandler|well, you have to honest with her otherwise you may think that youre going down the same path, but youre really going down different ones.
central perk|joey|im gonna take that book and beat you to death with it.
central perk|monica|entering oh my god you are gonna love me so much i felt really bad about the whole bachelorette party thing, so tonight youre gonna have a bachelor party.
central perk|chandler|what
central perk|monica|yeah, i got this number from this guy at work and i hired a stripper to come dance for you. am i going in the wife hall of fame or what
central perk|chandler|honey thats crazy i dont want you to get me a stripper
central perk|joey|will you let the lady talk
central perk|monica|come on come on, itll be fun itll make me feel so much better.
central perk|chandler|look, i appreciate it, but uh, its a little creepy. yknow im not a bachelor anymore.
central perk|monica|so dont think of it as a bachelor party, think of it as aa two month anniversary present.
central perk|ross|sure, one year is paper, but two months is lapdance joey nods his agreement.
central perk|monica|please i feel so bad just watch the hot woman get naked
central perk|chandler|all right fine but im only doing this for you
central perk|joey|yeah
central perk|chandler|and joey.
central perk|monica|thank you. all right, now who else do you want to invite
central perk|chandler|ah, nonono just ross. ross and joey is embarrassing enough.
central perk|ross|uh actually, sorry i cant even make it. im seeing mona again tonight.
central perk|chandler|i understand: who would cancel an actual date to go to a fake bachelor party
the restaurant|joey|on cell phone im sorry i gotta cancel tonight baby is not at the table.]
the restaurant|phoebe|im sorry i wont be able to make it to your imaginary wedding, but im really busy that day. yeah, i already have a unicorn baptism and a leprechaun bar mitzvah.
the restaurant|rachel|i know. i know. i panicked, i panicked. i didnt want him to start yelling at me like i was some 74 latour. 
the restaurant|phoebe|its lafite. the 74 latour is actually drinking quite nicely.
the restaurant|rachel|all right here he comes. im gonna do this, im gonna tell him, im gonna be strong.
the restaurant|dr. green|i just called a friend of mine.
the restaurant|rachel|yeah
the restaurant|dr. green|i think i may be able to book the plaza on short notice.
the restaurant|rachel|really the plaza oh daddy hugs him and phoebe glares at her. right. daddy, i need to talk to you. please, sit down.
the restaurant|dr. green|what is it sweetie
the restaurant|rachel|theres not gonna be a wedding. ross and i are not getting married.
the restaurant|dr. green|what
the restaurant|rachel|im sorry daddy.
the restaurant|dr. green|i dont believe this
the restaurant|rachel|oh now daddy, stay calm. please.
the restaurant|dr. green|stay calm how do you expect me to stay calm this is unacceptable rachel and i wanna know why is it because that punk ross wont marry you thats it is that it
