monica and chandlers|rachel|entering hi
monica and chandlers|monica|hey
monica and chandlers|phoebe|hey
monica and chandlers|rachel|so whats the final head count on my baby shower
monica and chandlers|phoebe|about twenty, a couple people from work who had something else to do. 
monica and chandlers|monica|also both of your sisters called and neither can make it.
monica and chandlers|rachel|what you mean theyre not coming to a social event where theres no men and theres no booze thats shocking i dont care, as long as my moms here.
monica and chandlers|monica|oh my god, your mother
monica and chandlers|rachel|what my moms not gonna be here
monica and chandlers|monica|well, given that we forgot to invite her it would be an awfully big coincidence if she was.
monica and chandlers|rachel|my god
monica and chandlers|monica|well it wasnt my fault, phoebe was in charge of the invitations
monica and chandlers|phoebe|well i dont, i dont have a mother so often i forget that other people
monica and chandlers|monica|interrupting her oh give it a rest
monica and chandlers|rachel|so my mother is not coming to my baby shower
monica and chandlers|phoebe|no. pause neither is mine.
monica and chandlers|monica|okay, yknow what dont worry, okay well take care of it. well call her. just go home and get ready.
monica and chandlers|rachel|please, make sure she comes. its really important to me, i mean its my mom
monica and chandlers|phoebe|i know. i know, whats her number
monica and chandlers|rachel|i dont know.
monica and chandlers|monica|go i have it in my book. go rachel leaves and monica calls mrs. green. to phoebe wait a minute if youre in charge of the invitations why am i the one who has to call herhello mrs. green hi, its monica geller.
monica and chandlers|mrs. green|oh, hello monica.
monica and chandlers|monica|on phone hi, umm i know this is last minute, but weve decided to throw an impromptu baby shower for rachel today.
monica and chandlers|mrs. green|i know, my daughters told me about it when they received their impromptu invitations a month ago.
monica and chandlers|monica|yeah, im sorry. imim so sorry.
monica and chandlers|mrs. green|for what dear for not inviting me or lying about it
monica and chandlers|monica|to phoebe oh my god, my ass is sweating on phone please please can you come its today at four.
monica and chandlers|mrs. green|well all right. ill see you at four.
monica and chandlers|monica|thank you. hangs up.
monica and chandlers|phoebe|isnt it at three
joeys apartment|monica|son of a bitch calls mrs. green again. opening credits a basketball.]
joeys apartment|chandler|hey joe you wanna shoot some hoops
joeys apartment|joey|oh no, i cant go. im practicing i got an audition to be the host of a new game show.
joeys apartment|ross|oh cool
joeys apartment|chandler|thats great.
joeys apartment|joey|yeahyeah, and if i get it by day ill in a sexy voice dr. drake remoray, but by night ill be in an announcers voice joey trrrribbiani
joeys apartment|chandler|youll be perfect for this thats already your name
joeys apartment|joey|but the auditions in a couple hours and i dont even understand the game.
joeys apartment|ross|well do you want some help
joeys apartment|joey|oh really thatd be great you guys can be the contestants
joeys apartment|ross|awesome
joeys apartment|chandler|okay, i guess we can lose to junior high girls some other time.
joeys apartment|joey|announcer voice all right lets play bamboozled
joeys apartment|chandler|bamboozled
joeys apartment|joey|yeah, isnt that a cool name
joeys apartment|ross|simultaneously with chandler yeah
joeys apartment|chandler|simultaneously with ross no
joeys apartment|joey|all right. uhh, okay. our first contestant is ross geller. why dont you tell us a little something about you ross
joeys apartment|ross|well uh, iim a paleontologist. umm, ii live in new york. i have a son ben. uh, hi ben waves. and uh
joeys apartment|joey|i said a little bit ross. now, how about you chandler
joeys apartment|chandler|well joey, im a headhunter. i hook up out of work soviet scientists with rogue thirdworld nations. hi rasputin waves.
joeys apartment|joey|excellent lets play bamboozled chandler, youll go first. what is the capital of columbia
joeys apartment|chandler|bogota.
joeys apartment|joey|its bagota, but close enough. now, you can either pass your turn to ross or pick a wicked wango card.
joeys apartment|chandler|what does a wicked wango card do
joeys apartment|joey|i should know that. lets see, just one moment please. umm, here we are, a wicked wango card determines whether you go higher or lower.
joeys apartment|chandler|higher or lower than what
joeys apartment|joey|this is embarrassing. looks it up.
joeys apartment|chandler|to ross can you believe how lame this is
monica and chandlers|ross|im sorry, i dont believe contestants are allowed to talk to each other. are working in the kitchen.]
monica and chandlers|phoebe|oh, i told the stripper to be here at five. thats good right
monica and chandlers|monica|you ordered a stripper for the shower that is totally inappropriate
monica and chandlers|phoebe|what hes gonna be dressed as a baby mrs. green enters. oh hi mrs. green
monica and chandlers|monica|hi
monica and chandlers|phoebe|im so glad you could make it.
monica and chandlers|monica|yes, thank you so much. and again, were so sorry. we could not feel worse about it.
monica and chandlers|mrs. green|try. theres my little girl. goes over to rachel.
monica and chandlers|monica|shes still mad.
monica and chandlers|phoebe|yeah i know. isnt it great one less person we have to make small talk with.
monica and chandlers|monica|phoebe, sandras mad at you too. itit doesnt bother you
monica and chandlers|phoebe|no look, weve apologized twice i cant do anymore than that. i know you hate it when people are mad at you but you just have to be okay with it.
monica and chandlers|monica|okay. i can do that. pause i gotta go powder my ass. [cut to rachel and mrs. green.]
monica and chandlers|mrs. green|look at that face just like when you were in high school if i didnt know better id say you were a cheerleader in trouble. come on, lets get some tea.
monica and chandlers|rachel|okay. mrs. green helps her up and they walk over and get some tea.
monica and chandlers|mrs. green|oh my look at that. only three weeks to go, now have you picked your nanny yet now i dont want you to use your housekeeper cause it would just split her focus.
monica and chandlers|rachel|oh well actually gonna use a nanny and uh, i dont even have a housekeeper.
monica and chandlers|mrs. green|its like youre a cave person. rachel, you must get a nanny. you dont know how overwhelming this is going to be. i mean when you were a baby i had full time help, i had mrs. kay.
monica and chandlers|rachel|mrs. kay oh yeah, she was sweet. she taught me spanish. i actually think i remember some of it, tu madre es loca. i think thats your mothers crazy.
monica and chandlers|mrs. green|such a sweet woman.
monica and chandlers|rachel|well, however great she was i just cant afford that.
monica and chandlers|mrs. green|oh rachel
monica and chandlers|rachel|what
monica and chandlers|mrs. green|i just had the greatest idea im gonna come live with you
monica and chandlers|rachel|whwhwhat what
monica and chandlers|mrs. green|oh, im so happy im gonna do this for my little girl. aw, look at you. you have tears in your eyes.
joeys apartment|rachel|yes. yes i do.
joeys apartment|joey|all right ross youre in the lead, would you like to take another question or spin the wheel of mayhem
joeys apartment|ross|the wheel has not been my friend tonight joey. uh, ill take another question. 
joeys apartment|joey|okay, this is gonna be tough. hold your breath.
joeys apartment|ross|its okay, im ready.
joeys apartment|joey|no dude, you gotta hold your breath until youre ready to answer the question.
joeys apartment|chandler|this is ridiculous, hes not gonna hold his breath ross cuts him off by taking a deep breath and holding it.
joeys apartment|joey|okay, what do you have a fear of if you suffer from this phobia, trisholy cow, thats a big word. trisc seriously look at this thing. chandler, how do you say that
joeys apartment|chandler|let me see that.
joeys apartment|joey|this one right here. ross whines.
joeys apartment|chandler|triscadecaphobia.
joeys apartment|ross|exhaling the fear of triscuts 
joeys apartment|joey|no no, fear of the number 13.
joeys apartment|chandler|fear of triscuts
joeys apartment|ross|its possible, they have really sharp edges.
joeys apartment|joey|all right chandler, youre up.
joeys apartment|ross|wait a minute, ii believe im entitled to use my angel pass for a free turn
joeys apartment|chandler|this game makes no sense
joeys apartment|ross|yknow what youre just upset because youre losing.
joeys apartment|chandler|oh come on ross, i think were all losers here.
joeys apartment|joey|all right. chandler, you can either spin the wheel or pick a google card.
joeys apartment|chandler|let me think. let me thinkoh i dont care.
joeys apartment|joey|youyou must choose mr. bing.
joeys apartment|chandler|either, it makes no difference.
joeys apartment|joey|choose, you jackass
joeys apartment|chandler|ill take a card.
joeys apartment|joey|okay, you picked the gimmie card you get all of rosss points
joeys apartment|ross|what
joeys apartment|chandler|this game is kinda fun.
joeys apartment|ross|to chandler you dont think its a little crazy that you get all my points just cause you
monica and chandlers|chandler|i dont think the contestants are supposed to speak to each other. monica and phoebe.]
monica and chandlers|rachel|why did you invite my mother
monica and chandlers|monica|what
monica and chandlers|rachel|she wants to move in with me and ross to help take care of the baby.
monica and chandlers|phoebe|for how long
monica and chandlers|rachel|eight weeks. i mean i love my mother, but my god, a long lunch with her is taxing.
monica and chandlers|monica|i personally would be honored if she wanted to live with me.
monica and chandlers|phoebe|she cant hear you.
monica and chandlers|rachel|what you guys, come on what am i going to do
monica and chandlers|phoebe|well, if you dont want your mother to move in with you, just tell her.
monica and chandlers|rachel|youre right. youre right. i mean im about to have a baby, i can tell my mother that i dont want her to just be sleeping on my couch oh my god shes gonna want to sleep in my bed with me. this cannot happen
monica and chandlers|monica|thats right. that is right, you go over there and tell her you dont want her to live with you. do not take no for an answer
monica and chandlers|rachel|okay. she goes over to tell her mother.
monica and chandlers|monica|to phoebe this is great now shes gonna be mad at rachel yknow what and im just gonna swoop in there and be like the daughter she never had.
monica and chandlers|phoebe|i have new respect for chandler. all right everybody its time to open the presents
monica and chandlers|monica|yes yes and i think that the first gift that rachel opens should be from the grandmother of the baby, because youre the most important person in this room. and in the world
monica and chandlers|mrs. green|well uh, i dont have a gift because i wasnt invited until the last minute, but thank you so much for bringing that to everyones attention.
monica and chandlers|phoebe|how about you less important people, lets open your presents mrs. green goes into the kitchen and rachel follows her.
monica and chandlers|rachel|mom thats okay that you didnt get you a gift
monica and chandlers|mrs. green|well, i kinda did. me. eight weeks of me.
monica and chandlers|rachel|oh yeah. okay, see mom, the truth is i can do this on my own.
monica and chandlers|mrs. green|sweetheart i know youre gonna be terrific mom, i just think you need a little help, especially at the beginning.
monica and chandlers|rachel|but mom, i really know what im doing. i can handle this.
monica and chandlers|mrs. green|really remember twinkles
monica and chandlers|rachel|he was a hamster i am not going to vacuum up my baby
monica and chandlers|phoebe|okay, come on rach its present time yknow youre the glue thats holding this whole party together. its kinda falling apart here.
monica and chandlers|mrs. green|oh look.
monica and chandlers|rachel|wow
monica and chandlers|phoebe|okay, this is from your friend at work.
monica and chandlers|rachel|oh my gosh oh wow oh, i know what this is shes holding an item with a large suction cup connected to a yellow plastic box, with a long narrow tube and bottle connected the yellow part. wait a minute. that cant be right. is that a beer bong for a baby
monica and chandlers|mrs. green|darling, thats a breast pump
