monica and rachels|ross|i mean, i dont feel like i even have a girlfriend anymore.
monica and rachels|rachel|you want me to just quit my job so that you can feel like youve got a girlfriend
monica and rachels|ross|is this about mark
monica and rachels|rachel|shocked oh my god.
monica and rachels|ross|okay, its not, its not.
monica and rachels|rachel|oh my god. i cannot keep having this same fight with you ross look, urrgh, maybe we should take a break.
monica and rachels|ross|fine, youre right. lets ah, lets take a break, goes to the door lets cool off, okay, lets get some frozen yoghurt, or something.. opens the door
monica and rachels|rachel|no. a break from us. ross looks at her, then leaves slamming the door behind him.
monica and rachels|rachel|then, we had this big, stupid fight, and i said i wanted to take a break, i dont want to take a break.
monica and rachels|ross|on the phone ive been thinking, this is crazy, i mean dont, dont you think we can work on this 
monica and rachels|mark|hey, what do you want to drink
monica and rachels|ross|whos that
monica and rachels|rachel|nobody.
monica and rachels|ross|is that mark
monica and rachels|rachel|umm, honey, look he just came over to....
the philly|ross|yeah got it slams down the phone
monica and rachels|chloe|hey, come dance. what are you married cause thats okay. [cut to chloe and ross dancing, and their kiss.] the next morning just finished her shower and is coming out of the bathroom.]
monica and rachels|monica|hey.
monica and rachels|rachel|hey.
monica and rachels|monica|hows the big anniversary dinner
monica and rachels|rachel|well, we never actually got to dinner.
monica and rachels|monica|ohhh, nice.
monica and rachels|rachel|no, we kinda broke up instead.
monica and rachels|monica|what she accidentally starts the blender without the lid on it and fruit flies everywhere.
monica and rachels|rachel|looking up at the ceiling god, monica its on the ceiling.
monica and rachels|monica|thats okay, this is more important than fruit pause angrily on my ceiling you broke up
monica and rachels|rachel|yeah, but its okay, because when ross left mark came over.
monica and rachels|monica|oh no 
monica and rachels|rachel|no.
monica and rachels|monica|rachel, you and mark
rosss bedroom|rachel|no, nono, its okay, calm down. mark and i talked, and i realised how much i love your stupid brother, and, yeah, we got our problems, but i really want to make it work. and puts the covers over his head.]
rosss kitchen|chloe|entering from bathroom morning ross sits bolt upright, without moving the covers. opening credits
rosss kitchen|rachel|on answering machine hi, its me. ive been trying to reach you all night. i feel awful. please, ross, you gotta know there is nothing between me and mark. this whole breakup thing is just stupid. 
rosss kitchen|ross|yeah
rosss kitchen|rachel|eh, im just so sorry i put you through it. and, i yknow, i dont want to get back together over a machine.
rosss kitchen|ross|nahuh.
rosss kitchen|rachel|so, i love you.
rosss kitchen|ross|i love you.
