monica and rachels|rachel|here you go pheebs. who else wants one of my special homemade brownies 
monica and rachels|chandler|i will have one. ross and him both take one. phoebe takes a bite and spits it out and screams.
monica and rachels|chandler|okay, im not gonna have one.
monica and rachels|ross|neither will i. they both put back the brownies.
monica and rachels|phoebe|no, no, its just my tooth.
monica and rachels|chandler|all right ill have one. he and ross take another brownie,
monica and rachels|ross|so whats a matter, you need a dentist ive got a good one.
monica and rachels|phoebe|no thanks, i have a good one too. i just, i, i cant see him.
monica and rachels|chandler|see that is the problem with invisible dentists.
monica and rachels|ross|why why cant you go to him
monica and rachels|phoebe|because, every time i go to the dentist, somebody dies.
monica and rachels|chandler|that is so weird, because every time i go to the dentist, i look down the hygienists blouse.
monica and rachels|rachel|phoebe, what umm...what
monica and rachels|phoebe|yeah, yeah, first there was my aunt mary, and then there was umm, john, my mailman, and then my, my cowboy friend albino bob.
monica and rachels|rachel|and all these people actually died
monica and rachels|phoebe|yes, while i was in the chair thats why i take such good care of my teeth now, yknow, its not about oral hygiene, i floss to save lives
monica and rachels|ross|pheebs, come on, you didnt kill anybody, these people just happened to die when you went to the dentist. its, its, its just ah, a coincidence.
central perk|phoebe|well tell that to them. oh you cant, their dead. opening credits
central perk|ross|thanks, gunther. takes the plate gunther serves him and rachel comes up and kisses him to rachel hey to gunther umm, can i get a napkin too
central perk|gunther|oh, like you dont already have everything.
central perk|phoebe|trying to bite into an apple ow ow drops the apple in disgust.
central perk|rachel|phoebe, your in pain, would you just go to the dentist, just go.
central perk|phoebe|all right, fine, fine, but if youre my next victim, dont come back as a poltergeist and like suck me into the tv set.
central perk|rachel|i promise.
central perk|phoebe|although, dont feel like you cant visit.
central perk|joey|entering with monica hey, is, is, is chandler here
central perk|ross|patting his clothes like he is looking for his wallet no, no hes not.
central perk|monica|you guys, joey just saw janice kissing her exhusband.
central perk|ross|what to joey so what are you going to do i mean how, how are you going to tell chandler
central perk|joey|well, i was thinking about that and i, i think the best way would be, to not.
central perk|rachel|joey, you cant keep this to yourself, if you know about this, you have to tell him.
central perk|joey|itll kill him. i mean itll, itll just kill him.
monica and rachels|phoebe|well, you could wait til i go to the dentist, maybe ill kill him.
monica and rachels|joey|looking out the window ewww ugly naked guy is using his new hammock. its like a playdoo fat factory. 
monica and rachels|phoebe|well, im going to the dentist, so listen, okay, just be on the look out for anything that, that, that you can fall into, or, or that can fall on you, or... all right, just look out okay, and um, i also just wanna, i just wanna tell you all that um...... starts to cry and runs out
monica and rachels|ross|okay, i have a problem i have to go into work for a few hours, some kids messed up the homo sapien display.
monica and rachels|joey|what did they do
monica and rachels|ross|well, they painted over the word sapien for one thing, then they rearranged the figures, lets just leave it at that.
monica and rachels|monica|so, do you want me to watch ben for you
monica and rachels|ross|yes, thats what i was going to ask, thank you.
monica and rachels|rachel|whoa wait hello what about me
monica and rachels|ross|you you want to watch ben in the background monica mouths dont worry, ill be here the whole time. to ross. yes thatd be great, no, i just wanted to ask monica, because i know how empty her life is. monica sarcastically mouths yeah and holds up her thumb.
monica and rachels|joey|heyhey, ross
monica and rachels|ross|yeah.
monica and rachels|joey|ive got a science question.
monica and rachels|ross|hmm
monica and rachels|joey|if the homo sapiens, were in fact homosapien, is that why there extinct
monica and rachels|ross|joey, homo sapiens are people.
monica and rachels|joey|heyhey, im not judging.
monica and rachels|rachel|holding ben look benny, spoon. moves it back and forth spoon. come on all right, yknow what i think hes bored.
monica and rachels|monica|here. ben, do you wanna play the airplane game, do you wanna show rachel come here. takes ben were gonna do something fun. okay. throws ben up in the air a little bit and catches him weee moves into the living room and does it again weee starts to walk back into the kitchen as she does it again, and hits bens head on that wooden beam across the ceiling. [cut to later]
monica and rachels|monica|to ben whos so brave, youre so brave, yes you are, youre so brave.
monica and rachels|rachel|okay. okay honey, hes fine, hes fine, lets just put him down. come here, ben. sets him on the couch see thats a good boy. to monica how could you do that to him ross trusted me, what is he going to say
monica and rachels|monica|hes not gonna say anything, because were not gonna tell him.
monica and rachels|rachel|were not
monica and rachels|monica|no were not.
monica and rachels|rachel|all right, i like that. 
monica and rachels|monica|okay.
monica and rachels|rachel|so were okay, were okay, were okay, starts to exam ben arent we no, were not okay, were not okay, theres a bump, theres a bump.
monica and rachels|monica|oh my god well push it in push it in
monica and rachels|rachel|i cannot push it in
monica and rachels|monica|okay, were gonna need a distraction.
monica and rachels|rachel|okay, okay, okay.
monica and rachels|monica|i got it
monica and rachels|rachel|okay.
monica and rachels|monica|the second that ross walks in that door, i want you take him back to your bedroom and do whatever it is that you do that makes him go, high pitched rweee
monica and rachels|rachel|or. we could put a hat on his head.
monica and rachels|monica|a hat yes we need a hat.
monica and rachels|rachel|we need a hat..
monica and rachels|monica|where are we gonna find a tiny little hat
monica and rachels|rachel|oh, oh, oh, ill get rainy day bear runs to get him
monica and rachels|monica|because hell know what to do rachel comes out of her room with a bear thats dressed in a rain suit. oh my god, youre a genius
monica and rachels|rachel|oh god, oh god, its sowed on though.
monica and rachels|monica|give it. give it.
monica and rachels|rachel|okay. monica takes the bear, grabs his hat, and rips off his head.
monica and rachels|monica and rachel|oh
the street|rachel|oh, its just like a bloodbath in here today.
the street|chandler|hey hold on a minute, hold on a second. do you think these pearls are nice
the street|joey|id really prefer a mountain bike.
the street|chandler|janices birthday is coming up, i want to get her something speacial. come in here with me.
the street|joey|whoa, whoa, whoa, wait, whoa. do you ah, want to get her something speacial, get her flowers, get her candy, get her gum, girls love gum.
the street|chandler|thats a good idea, dear janice have a hubbabubba birthday. i would like to get her something serious.
the street|joey|oh, you want something serious. yknow what you should do, you should get her one of those um, barium enemas. those are dead serious.
