central perk|ross|and thats why, no matter what mommy says, we really    were on a break. baby talk yes we were yes we were picks emma up come    here gorgeous. puts her on his knees and talks to her oh look at you you    are the cutest little baby ever youre just a... a little bitty baby, you know    that but youve got... in a softer voice youve got big beautiful eyes...    yes you do... and a... and a big round belly. emphasises the bs big baby    butt i like big butts. raps i like big butts and i cannot lie  you other    brothers cant deny  when a girl walks in with an itty, bitty, waist  and    a round thing in your face you get...emma laughs oh my god, emma... youre    laughing oh my god, youve never done that before, have you you never done    that before... daddy made you laugh, huh well, daddy and sir mix alot... what    what you... you wanna hear some more uhm...raps my anaconda dont want    none  unless you got buns hon... emma laughs again and ross looks worried    im a terrible father opening credits
central perk|chandler|hi
central perk|joey|hey... hey listen... what do you guys know about investments
central perk|chandler|how come
central perk|joey|well, im starting to make good money on the show and    im thinking... i should probably do something with it.
central perk|monica|what do you do with your money now
central perk|joey|well, i just tape it to the back of my toilet tank.    realises that anyone could have overheard that i didnt say that its in    a bank guarded by robots
central perk|chandler|do you have any ideas
central perk|joey|uh, yeah... this guy at work got me excited about going    in on an emu farm. thatd be kinda cool huh pitchin in on the weekends, helping    to plant the emus...
central perk|monica|joe... emus are birds. you raise them for meat.
central perk|joey|laughs yeah right points at monica people eat    birds... bird meat... now do they just fly into your mouth or you go to... you 
central perk|  go to a restaurant and you say|excuse me, ill have a bucket of fried    bird. laughs again or... or maybe just a wing or... realises...
central perk|monica|joey, i think you should consider something a little    less risky. i mean, i think in this market, real estate is your best investment.the    fed. just lowered the rates and the interest on your mortgage is totally deductible.    looks at chandler thats right, i know some stuff
central perk|joey|real estate, huh hmmm...
central perk|monica|very excited oh, and you know whos selling a great    apartment richard
central perk|chandler|imitating monica oh, and you know whose knowledge    of her exboyfriend is shocking monica
central perk|monica|my dad told me. they play golf together.
monica and chandlers apartment|chandler|oh, well... maybe ill join them some time. i just    hope the club doesnt slip out of my hand and beat the moustache off his face.   dinner table and phoebe enters, knocking on the door.]
monica and chandlers apartment|phoebe|hi
monica and chandlers apartment|rachel and monica|hey
monica and chandlers apartment|phoebe|listen you have to help me pick a dress cause im    meeting mikes parents tonight rachel gasps
monica and chandlers apartment|monica|wow, the boyfriends parents thats a big step.
monica and chandlers apartment|phoebe|sarcastically really that hadnt occurred to me.
monica and chandlers apartment|monica|they just gonna love you, just be yourself.
monica and chandlers apartment|phoebe|they live on the upper east side on park avenue
monica and chandlers apartment|rachel|oh yeah, she cant be herself.
monica and chandlers apartment|phoebe|okay, so... allright... which dress she holds up    two phoebe dresses, rachel and monica look at them... taking their time, dont    wanting to hurt phoebe you can say neither.
monica and chandlers apartment|rachel and monica|oh god, neither
monica and chandlers apartment|monica|im sorry honey, but were gonna take you shopping.    its gonna be fine.
monica and chandlers apartment|rachel|yeah, totally you are in such good hands. and im    so good with meeting parents. with the father, you know, you want to flirt a 
monica and chandlers apartment|  little bit, but not in a gross way. just kind of like|oh mr. pincer,    i can see where wallis gets his good looks...
monica and chandlers apartment|monica|you went out with wallis pincer
monica and chandlers apartment|rachel|uh, he took the sats for me.
monica and chandlers apartment|monica|i knew you didnt get a 1400
monica and chandlers apartment|rachel|ssshyeah, well, duh i mean...
monica and chandlers apartment|phoebe|so... now... what about with mikes mom
