monica and chandlers apartment|monica|hey hon, could you help me get the plates down
monica and chandlers apartment|chandler|yeah. hey, heres an idea, why dont we use our   wedding china today
monica and chandlers apartment|monica|no, i think we should save our china for something   really special. like if the queen of england comes over.
monica and chandlers apartment|chandler|honey, she keeps canceling on us, take the hint. 
monica and chandlers apartment|monica|what if something gets broken, theyre so expensive. 
monica and chandlers apartment|chandler|what is the point of having them if we never use   them
monica and chandlers apartment|monica|ok, but if something gets broken, and then the queen   comes over..
monica and chandlers apartment|chandler|i will explain it to her.
monica and chandlers apartment|monica|laughs oh yeah, like im going to let you   talk to the queen. 
monica and chandlers apartment|joey|wow, the parade is really good this year. man those   horses can crap. 
monica and chandlers apartment|tv announcer|next up is a marching band from muskogee, ok.
monica and chandlers apartment|chandler|muskogee thats like four hours from tulsa. woo   hoo
monica and chandlers apartment|  tv announcer|and heres the float with the stars of the popular daytime soap   days of our lives . joeys eyes become large and he stands up
monica and chandlers apartment|joey|oh my god
monica and chandlers apartment|chandler|arent you one of the stars of the popular daytime   soap days of our lives 
monica and chandlers apartment|joey|yeah i totally forgot im supposed to be there. i   cant believe i forgot. i usually write stuff like this on my arm.  chandler grabs joeys left arm and pushes the sleeve up joey looks   oh stupid long sleeves. 
monica and chandlers apartment|chandler|what are you going to do
monica and chandlers apartment|joey|i guess im going to have to come up with a really   good reason why i wasnt there. the producers are going to be so mad at me.   they sat us all down yesterday and said everyone has to be there at 6:00   am sharp, that means you tribbiani. like.. like i was some kind of idiot. 
monica and chandlers apartment|chandler|well you proved them wrong.
monica and chandlers apartment|joey nods|yeah. chandler nods and his eyes get big like hes saying what the hell opening credits ross and rachels apartment ross and rachel are putting baby stuff together like theyre going to   be going somewhere.
monica and chandlers apartment|rachel to emma|oh emma. this is going to be your first thanksgiving. what   are you thankful for mommys bobbies. 
monica and chandlers apartment|ross|a lot of people are thankful for those.  knock on door 
monica and chandlers apartment|woman at door|hello rachel 
monica and chandlers apartment|rachel|who is it 
monica and chandlers apartment|woman at door|its your favorite sister.
monica and chandlers apartment|ross and rachel while looking at each other surprised and shocked|jill
monica and chandlers apartment|woman at door in a sing song voice|amy.
monica and chandlers apartment|rachel|hide my rings. ross goes into rachels room
monica and chandlers apartment|rachel|oh. opens door preparing herself and then happily   says    amy happy thanksgiving.
monica and chandlers apartment|amy|do you have a hair straightener 
monica and chandlers apartment|rachel|um... hi.
monica and chandlers apartment|amy|oh... hi.. goes to rachel with open arms
monica and chandlers apartment|rachel|aw.  amy grabs her arms
monica and chandlers apartment|amy|hair straightener
monica and chandlers apartment|rachel|i havent seen you in like.. a year.
monica and chandlers apartment|amy|oh, i know, i know. ive just been crazed.
monica and chandlers apartment|rachel|oh well yeah me too. um.. i had a baby. 
monica and chandlers apartment|amy|i decorated dads office. 
monica and chandlers apartment|rachel|oh.. yeah well unless you pushed a desk out of your   vagina, shakes head no not the same thing.
monica and chandlers apartment|amy|listen, um about the hair straightener, honey.. i really   need one. im going to have dinner at my boyfriends house.  amy bending over fiddling with her purse when emma cries and she hears   emma
monica and chandlers apartment|amy|oh my god
monica and chandlers apartment|rachel|mh hmm.. 
monica and chandlers apartment|amy|is this emmett pointing to emma
monica and chandlers apartment|rachel|uh.... its emma.
monica and chandlers apartment|amy|its a girl ross comes out of the bedrooms
monica and chandlers apartment|ross|hey amy. 
monica and chandlers apartment|rachel|oh amy, you remember ross.
monica and chandlers apartment|amy|not really. but you are much cuter then that geeky guy   she used to date.
monica and chandlers apartment|ross|that was me.
