monica|mac|on tv well, if we learned one thing today c.h.e.e.s.e. is that cheerleaders and high explosives dont mix. cut to joey laughing while rachel, chandler, and monica arent amused.
monica|c.h.e.e.s.e|you can say that again mac.
monica|mac|well, i couldnt have done it without you buddy. youre a genius.
monica|c.h.e.e.s.e|oh yeah well then how come i cant get my vcr to stop blinking 12:00 they both break into a huge laugh and do that stop motion thing they had at the end of chips.
monica|joey|laughing and turning off the tv so, what did you guys think they all make happy faces as they are unable to express their feelings verbally. finally, the phone rings and the race to answer it is won by monica.
monica|monica|on phone hello listens hold on please. joey, its your mom. hands him the phone.
monica|chandler|its your mommy. its your mommy.
monica|ross|ohhhh
monica|rachel|thats nice.
monica|joey|on phone mom, so what did you think he walks away allowing the gang a chance to figure out what theyre gonna say.
monica|rachel|well that was ummokay.
monica|ross|it wasnt the best.
monica|chandler|that was one of the worse things ever. and not just on tv.
monica|monica|whwhat are we gonna tell him
monica|ross|well, the lighting was okay.
monica|rachel|ohh no you dont you got lighting last time, lighting is mine
monica|monica|and i have costumes.
monica|ross|oh great that means im stuck with, so, we were watching you in there points to the tv and you were sittin right here whoa phoebe gets up.
monica|rachel|what are you gonna do pheebs
monica|phoebe|i dont know. i dont know. i cant lie to him again. oh no ino im just gonna press my breasts up against him.
monica|chandler|and say nothing
monica|phoebe|uhhuh, yeah thats right.
central perk|joey|hangs up the phone wow well, my folks really liked it so whatwhat did you guys think phoebe smiles, walks up to him, and presses her breasts against him. it wasnt that good. opening credits
central perk|monica|phoebe, do you think that your favorite animal says much about you
central perk|phoebe|what you mean behind my back
central perk|rachel|entering, excitedly oh hi you guys, oh my god youll never gonna believe happened to me today i am sitting in my office and
central perk|joey|entering from bathrooms excitedly you guys you guys youre not gonna believe what my agent just told me
central perk|rachel|joey kinda in the middle of a story here
central perk|joey|ooh, sorry. sorry. you finish, go.
central perk|rachel|okay, so anyway im sittin in my office and guess who walks in.
central perk|joey|im gonna be on two tv shows 
central perk|monica and phoebe|oh, thats great
central perk|rachel|joey
central perk|joey|oh, you werent finished
central perk|rachel|yeah guess who walks into my office is the end of my story. to monica and phoebe it was ralph lauren monica and phoebe gasp ralph lauren walked into my office
central perk|joey|uh rach, if youre gonna start another story, at least let me finish mine.
central perk|rachel|its the same story.
central perk|joey|groans in disgust wow, its really long.
central perk|rachel|ignoring him anyway, ralph just came in to tell me that hes so happy with my work that he wants me to be the new merchandising manager for polo retail.
central perk|monica|still get a discount on wedding dresses
central perk|rachel|yeah
central perk|monica|im so happy for you
central perk|joey|well, these really are the days of our lives.
central perk|monica|what
central perk|joey|well, since you ask. they want me back on days of our lives
central perk|phoebe|gasps oh god
central perk|rachel|i goti get a big pay raise
central perk|phoebe|oh hey
central perk|joey|ill be playing drake remorays twin brother, stryker
central perk|monica|oooh
central perk|rachel|i get to hire my own assistant 
central perk|monica and phoebe|ahhh
rachels new office|joey|jumps up welli got a head rush from standing up to fast right there. hilda.]
rachels new office|rachel|reading the resume and you were at this job for four years
rachels new office|hilda|thats right.
rachels new office|rachel|okay, well this is all very impressive hilda, um i just have one last question for you. uh, how did i do was this okay
rachels new office|hilda|what
rachels new office|rachel|ive never interviewed anyone before. ive actually never had anyone work for me before. although when i was a kid, we did have a maid, but this isthis isnt the same thing. 
rachels new office|hilda|no dear. its not.
rachels new office|rachel|no. yeah, and i know that. all right, well thank you so much for coming in it was nice to meet you.
rachels new office|hilda|thank you good meeting you.
rachels new office|rachel|all right. hilda exits im a total pro theres a knock on the door and a handsome man enters.
rachels new office|man|hello
rachels new office|rachel|seeing him wow humm hi yes, uh im sorry the models are actually down the hall.
rachels new office|man|actually, im here about the assistant job.
rachels new office|rachel|really taking his resume okay well then, all right, well just have a seat there. umm, so whatswhat iswhats your name
rachels new office|man|tag jones.
rachels new office|rachel|uhhuh, go on.
rachels new office|tag|thats it. thats my whole name.
rachels new office|rachel|thats your whole name, okay of course it is okay, well letslets just have a looksee here. looking at his resume
rachels new office|tag|i know i havent worked in an office before, and i really dont have a lot of experience, but uh
rachels new office|rachel|oh come on, what are you talking about youve got three years painting houses. two whole summers at t.g.i. fridays, come on
rachels new office|tag|its lame, i know. but im a goaloriented person, very eager to learn
central perk|rachel|okay, hold on just a second. she grabs a camera out of the desk and takes his picture. im sorry, its for human resources, everybody has to do it. could you just stand up please and sits in their easy chair.]
central perk|chandler|nononono. waves him away as monica and phoebe enter whispering to each other. hey monica shushes him.
central perk|phoebe|to monica anyway, i should go. okay, bye.
central perk|monica|to chandler hey sweetie.
central perk|chandler|hi sweetie. so, what was with all the whispering
central perk|monica|i cant tell you. its a secret.
central perk|chandler|secret married people arent supposed to have secrets between one another. we have too much love and respect for one another.
central perk|monica|awww. kisses him. but still no.
central perk|chandler|no im serious, we should tell each other everything. i do not have any secrets from you.
central perk|monica|really okay, so why dont you tell me what happened to ross junior year at disneyland
central perk|chandler|oh nono, i cant do that.
central perk|monica|if you tell me, ill tell you what phoebe said.
central perk|chandler|okay.
central perk|monica|okay.
central perk|chandler|so, ross and i are going to disneyland and we stop at this restaurant for tacos. and when i say restaurant, i mean a guy, a hibachi, and the trunk of his car. so ross has about 10 tacos. and anyway, were on space mountain and ross starts to feel a little iffy.
central perk|monica|oh my god. he threw up
central perk|chandler|no, he visited a little town south of throw up. monica laughs hysterically. so what was phoebes secret
central perk|monica|oh, nancy thompson from phoebes old massage place is getting fired.
central perk|chandler|thats it i gave up my disneyland story for that
monica|monica|thats right you lose sucker pause please still marry me.
monica|rachel|chandler, you have an assistant right
monica|chandler|angrily did she call youyou told her i was sick right always tell her i am sick
monica|rachel|no, ii just dont know how you decide who to hire. i mean ive got it narrowed down to two people. one of them has great references and a lot of experience and then theres this guy
monica|chandler|what about him
monica|rachel|i love him. hes so pretty i wanna cry i dont know what to do. tell me what to do.
monica|phoebe|come on you know what to do you hire the first one you dont hire an assistant because theyre cute, you hire them because theyre qualified.
monica|rachel|uhhuh. no, i hear what youre saying andandand that makes a lot of sense but can i just say one more thing takes out his picture. look how pretty
monica|phoebe|lets see. looking at the picture oh my god oh but no no you cantyou cant hire him, because thatits not professional. umm, this is for me the picture yes thanks. puts it in her pocket.
monica|rachel|okay youre right. ill hire hilda tomorrow. dumb old perfect for the job hilda
the days of our lives producers office|chandler|let me see this guy. phoebe hands him the picture. whwow dont show this to monica and dont tell her about the whwow terry there.]
the days of our lives producers office|terry|heyheyhey joey
the days of our lives producers office|joey|hey terry
the days of our lives producers office|terry|good to see you again
the days of our lives producers office|joey|its been a while, huh wow, its funny these halls look smaller then they used to.
the days of our lives producers office|terry|its a different building.
the days of our lives producers office|joey|so stryker remoray huh when do you want me to start
the days of our lives producers office|terry|why dont we start right now
the days of our lives producers office|joey|okay.
the days of our lives producers office|terry|here are the audition scenes. holds out the script.
the days of our lives producers office|joey|looking between the pages and him audition i thought you were gonna offer me the part.
the days of our lives producers office|terry|why would you think that
the days of our lives producers office|joey|well, i was dr. drake remoray, strykers twin brother. i mean, who looks more me than me right
the days of our lives producers office|terry|everybody has to audition.
the days of our lives producers office|joey|yknow terry, ii dont really need to do this. i got my own cable tv series, pause with a robot.
the days of our lives producers office|terry|im sorry joey thatsthats the way it is.
rachels office|joey|well. i guess you think youre pretty special huh sittin up here in your fancy small hall building. makin stars jump through hoops for ya, huh well yknow what throws the script away this is one star whos hoop this is a star that the hoopthis hoopi was dr. drake remoray carrying a plant.]
rachels office|rachel|hi tag. what are you doing here
rachels office|tag|i just wanted to come by and thank you for not laughing in my face yesterday. and i noticed there arent any plants in your office so i wanted to bring you your first notices her plant there is a plant in your office.
rachels office|rachel|kinda.
rachels office|tag|right. so i guess i shouldnt put good at noticing stuff on my resume. sets the plant down on her desk.
rachels office|rachel|ohohh, thank you.
rachels office|tag|anyway, im guessing you hired somebody.
rachels office|rachel|well
rachels office|tag|gotcha. thanks again for meeting with me. starts to leave.
rachels office|rachel|but i hired you
rachels office|tag|what
rachels office|rachel|yeah youyou got the job youre my new assistant
rachels office|tag|i am
rachels office|rachel|yeah
rachels office|tag|i cant believe it
monica|rachel|me either. umm, all right, first thing i need you to do is go downstairs and find a women named hilda and tell her to go home. chandler enters.]
monica|chandler|hey.
monica|monica|hey good, youre home
monica|chandler|oh its always nicer to here than, aw crap you again
monica|monica|hey baby. kisses him.
monica|chandler|hey.
monica|monica|i made you a surprise.
monica|chandler|oh yeah
monica|monica|yeah, tacos ever since you told me that story ive had such a craving for them.
monica|chandler|did you not understand the story
monica|ross|entering hey
monica|chandler|hey whats up
monica|monica|ross
monica|ross|oh, nothin much. just trying to figure out what im gonna do for dinner.
monica|chandler|huh.
monica|ross|notices the table heyooh whatswhats that, dinner stuff you making dinner
monica|chandler|no the oven dings. shhh
monica|ross|what you got over there tacos
monica|monica|no no. theyre umm theyre just uhground beef smileys. holding up one of the shells.
monica|ross|uhh, those are tacos.
monica|monica|excuse me mr. mexico.
monica|ross|eh, either way ill pass. quietly to chandler i still cant eat those. monica is getting something out of the fridge and starts laughing. whats so funny
monica|monica|trying not to laugh im not laughing.  ross and chandler move closer to her and she starts laughing again.
monica|ross|to chandler you told her
monica|chandler|nancy thompsons getting fired monica slaps him on the shoulder.
monica|ross|to monica look, okayokay i had food poisoning its not like i choose to do it its not likeits not like i said, umm, what would make this ride more fun
monica|monica|youre right. i mean im sorry. yeah, i shouldnt be laughing. i should be laying down papers for you runs off laughing which gets chandler laughing.
monica|ross|to chandler how could you tell her
monica|chandler|i had too okay were getting married married couples cant keep secrets from one another
monica|ross|oh really well ii guess monica should know about atlantic city.
monica|chandler|duude
monica|monica|running up to ross what happened in atlantic city
monica|ross|well, chandler and i are in a bar
monica|chandler|did you not hear me say, duude
monica|ross|and this girl is making eyes at chandler, okay so after awhile hehe goes over to her and uh, after a minute or two, i see them kissing. now, i know what youre thinking, chandlers not the type of guy who just goes to bars and makes out with girls, and youre right, chandlers not the type of guy who just goes to bars and makes out withgirls.
monica|monica|to chandler you kissed a guy oh my god.
monica|chandler|in my defense, it was dark and he was a very pretty guy.
monica|ross|oh mon, i laughed so hard
monica|chandler|hoho, so hard we had to throw out your underwear again
joey and rachels|ross|whatever dude, you kissed a guy. commercial break
joey and rachels|rachel|hi
joey and rachels|joey|hey.
joey and rachels|phoebe|heyooh, hows hilda is she working out
joey and rachels|rachel|ohh, my new assistant is working out, yes.
joey and rachels|joey|was she happy you gave her the job
joey and rachels|rachel|oh, mymy new assistant has very happy that i hired my new assistant. the phone rings and joey answers it.
joey and rachels|joey|on phone hello listens oh hey can you, can you hang on a second to phoebe and rachel its the producers over at mac and c.h.e.e.s.e. can you excuse me for a minute on phone hey, funny you should call. i was just looking over next weeks script. listens canceled listens like theyre taking it off the air listens ohh. listens all right, see you monday. listens were not even shootin them anymore listens all right, bye hangs up they canceled mac and c.h.e.e.s.e
joey and rachels|phoebe|sorry.
joey and rachels|rachel|im sorry joey.
monica|joey|why would they do that it was a good show right phoebe and rachel both pause, look at each other, and go press their breasts against him. which joey doesnt mind, of course. away all of their secrets.]
monica|chandler|you wanna tell secrets okay okay in college, ross used to wear leg warmers
monica|ross|all right all right chandler entered a vanilla ice lookalike contest and won
monica|chandler|ross came in forth and cried
monica|monica|oh my god laughing
monica|ross|oh, is that funny oh, youyou find that funny well maybe chandler should know some of your secrets too
monica|monica|ii already told him everything threateningly you shush
monica|ross|once monica was sent to her room without dinner, so she ate the macaroni off a jewelry box shed made.
monica|monica|ross used to stay up every saturday night to watch golden girls
monica|ross|monica couldnt tell time til she was 13
monica|monica|its hard for some people
monica|chandler|to monica of course it is. mouths to ross wowwhoa
monica|monica|chandler one time wore my underwear to work
monica|chandler|hey
monica|monica|ohh, im sorry i couldnt think of anymore for ross
monica|ross|ohh ohh in college, chandler got drunk and slept with the lady who cleaned our dorm
monica|chandler|that was you
joey and rachels|ross|whatever dude, you kissed a guy. c.h.e.e.s.e.]
joey and rachels|joey|how could this happen to me yesterday i had two tv shows today, i got nothin
joey and rachels|rachel|well wait a minute, what happened to days of our lives
joey and rachels|joey|uh, well they might be a little mad at me over there.
joey and rachels|phoebe|what happened
joey and rachels|joey|well maybe i got a little upset and maybe i told them where they could go.
joey and rachels|rachel|joey, why would you do that
joey and rachels|joey|because they wanted me to audition
rachels outer office|phoebe|you an actor thats madness stops and watches him pick up the phone.]
rachels outer office|tag|rachel greens office. hangs up.
rachels outer office|rachel|tag he turns and looks at her. hi, who was that
rachels outer office|tag|shyly nobody. i was just practicing.
rachels outer office|rachel|really giggles. phoebe rounds the corner.
rachels outer office|phoebe|hi
rachels outer office|tag|hi rachel greens office.
rachels outer office|phoebe|you must be hilda.
rachels outer office|rachel|yeah, this is tag. tag, this is phoebe. phoebe, can i see you for a second goes into office.
rachels outer office|tag|phoebe thats a great name.
rachels outer office|phoebe|oh, you like that you should hear my phone number.
